Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks
node_19446	B.AU.2000.P1_PBMC_BSL_14.OK532963	 4405	3690	 3689	 1
node_19437	node_19447	 4	4	 4	 0
node_19442	B.AU.2000.P1_PBMC_BSL_29.OK532976	 4230	3695	 3694	 1
node_19465	B.US.2016.9246_W0_1I20_S32.MK115402	 4345	4109	 4109	 0
node_19445	B.AU.2000.P1_PBMC_BSL_5.OK532993	 4217	3693	 3693	 0
node_19443	node_19445	 1	1	 1	 0
node_19441	node_19442	 368	0	 0	 0
node_19434	B.AU.2000.P1_PBMC_BSL_33.OK532980	 4106	3690	 3690	 0
node_19444	B.AU.2000.P1_PBMC_BSL_30.OK532977	 9018	3846	 3840	 6
node_19434	B.AU.2000.P1_PBMC_BSL_19.OK532967	 4228	3694	 3692	 2
node_19441	B.AU.2000.P1_PBMC_BSL_27.OK532974	 4577	3695	 3695	 0
node_19440	B.AU.2000.P1_PBMC_BSL_31.OK532978	 4101	3686	 3685	 1
node_19432	B.AU.2000.P1_PBMC_BSL_32.OK532979	 4818	3692	 3690	 2
node_19429	node_19430	 425	9	 9	 0
node_19428	node_19429	 0	0	 0	 0
node_19423	B.AU.2000.P1_PBMC_BSL_11.OK532961	 4063	3695	 3695	 0
node_19426	node_19427	 5188	1077	 1074	 3
node_19425	B.AU.2000.P1_PBMC_BSL_45.OK532988	 4502	4502	 4502	 0
node_19419	node_19428	 0	0	 0	 0
node_19421	node_19423	 2	2	 2	 0
node_19415	B.AU.2000.P1_PBMC_BSL_18.OK532966	 8091	4764	 4761	 3
node_19432	B.AU.2000.P1_PBMC_BSL_22.OK532970	 4409	3694	 3693	 1
node_19379	node_19418	 420	419	 420	 0
node_19413	B.AU.2000.P1_PBMC_BSL_15.OK532964	 7424	3214	 3208	 6
node_19419	node_19420	 1	1	 1	 0
node_19401	node_19402	 522	41	 21	 25
node_19416	B.AU.2000.P1_PBMC_BSL_49.OK532992	 8090	4760	 4760	 0
node_19414	node_19416	 0	0	 0	 0
node_19422	B.AU.2000.P1_PBMC_BSL_38.OK532984	 4876	3687	 3684	 3
node_19404	B.US.2003.94959_13871_1.MH060965	 3612	3612	 3612	 0
node_19412	B.AU.2000.P1_PBMC_BSL_24.OK532971	 3464	3228	 3228	 0
node_19407	B.CH.-.Switzerland_07_Pt1.OM795249	 4740	4504	 4504	 0
node_19410	node_19411	 2	2	 2	 0
node_19390	node_19391	 0	0	 0	 0
node_19406	B.CH.-.Switzerland_36_Pt1.OM795278	 5777	4480	 4479	 1
node_19399	node_19409	 363	363	 363	 0
node_19402	B.US.2011.VC3-14.KF384812	 4724	4374	 4356	 15
node_19411	B.AU.2000.P1_PBMC_BSL_56.OK532998	 4369	3847	 3845	 2
node_19400	node_19405	 671	671	 671	 0
node_19413	B.AU.2000.P1_PBMC_BSL_47.OK532990	 3769	3223	 3245	 1
node_19408	B.DE.2010.571373.KT124780	 4299	4299	 4299	 0
node_19396	B.US.2016.5106_MOGPl2_H17.MT190993	 4374	4374	 4374	 0
node_19399	node_19400	 38	38	 38	 0
node_19394	B.US.2016.5106_wk-2_pl3_M21.MT191004	 7949	5019	 5019	 0
node_19389	B.US.2016.5106_GAG_NEG_C9.MT190990	 4238	3961	 4002	 0
node_19382	node_19386	 416	0	 0	 0
node_19403	B.US.2011.CP10-3A.KF384798	 5554	4346	 4304	 42
node_19397	B.US.2016.5106_wk-2_pl4_L1.MT191005	 4605	4605	 4605	 0
node_19373	B.US.2016.5106_wk-2_pl5_O9.MT191008	 4496	4176	 4160	 16
node_19387	B.US.2016.5106_wk-2_pl2_I22.MT190999	 4406	3924	 3924	 0
node_19395	node_19397	 892	656	 656	 0
node_19370	B.US.2004.F7172.FJ469733	 4178	3948	 3942	 6
node_19382	node_19383	 241	241	 241	 0
node_19367	node_19368	 523	81	 75	 5
node_19378	node_19379	 365	350	 365	 0
node_19941	B.US.2018.114-PB-53B1.MK169506	 4305	4305	 4305	 0
node_19389	B.US.2016.5106_GAG_NEG_B5.MT190989	 4432	3950	 3950	 0
node_19368	node_19370	 183	145	 183	 0
node_19384	B.US.2016.5106_wk-2_pl1_O8.MT190998	 5487	4175	 4175	 0
node_19381	node_19382	 134	134	 134	 0
node_19368	node_19369	 221	221	 221	 0
node_19365	B.ES.2010.P2606_2.KC113005	 4435	4435	 4435	 0
node_19386	node_19388	 236	0	 0	 0
node_19357	node_19367	 270	270	 270	 0
node_19364	B.ES.2009.P2285_2_nt0548_9501.MF157741	 4433	4433	 4433	 0
node_19373	B.BR.2003.BREPM1028.EF637053	 4732	4305	 4284	 19
node_19371	B.US.-.CR0289Z.FJ469715	 3935	3935	 3935	 0
node_19369	B.US.-.LG29-OGV.OQ325480	 4351	4115	 4115	 0
node_19364	B.ES.2009.DEMB09BO001.JX140656	 4448	4448	 4448	 0
node_19363	node_19364	 307	307	 307	 0
node_19361	node_19362	 793	314	 345	 12
node_19471	B.US.2016.9246_W12_5L20_S4.MK115444	 3794	3794	 3794	 0
node_19362	B.US.2006.CR0131.FJ469700	 4167	4167	 4167	 0
node_19359	node_19360	 139	127	 139	 0
node_19358	node_19359	 916	477	 468	 9
node_19337	node_19357	 555	225	 219	 6
node_19353	node_19355	 185	178	 185	 0
node_19353	node_19354	 4	4	 4	 0
node_19354	B.CA.2006.502_1027_wg03.JF320419	 4978	4744	 4742	 2
node_19348	node_19353	 170	171	 170	 0
node_19351	B.CA.2006.502_1027_wg10.JF320412	 3928	3693	 3692	 1
node_19352	B.CA.2006.502_1027_wg01.JF320413	 6441	3681	 4157	 3
node_19338	node_19348	 144	136	 144	 0
node_19352	B.CA.2006.502_1027_wg09.JF320414	 4444	3661	 3660	 1
node_19347	B.CA.2006.502_1027_wg11.JF320417	 5301	4228	 4225	 3
node_19342	B.CA.2007.502_1191_03.JF320424	 4649	4385	 4413	 8
node_19345	B.US.2002.HIV_US_BID-V5276_2002.JQ403105	 4388	4388	 4388	 0
node_19344	node_19346	 464	454	 464	 0
node_19345	B.US.2008.HIV_USA_AC07_pre.MW924809	 8356	4591	 4529	 62
node_19342	node_19343	 735	267	 253	 14
node_19347	B.CA.2006.502_1027_wg02.JF320411	 4237	4237	 4237	 0
node_19340	node_19341	 12	12	 12	 0
node_19341	B.CA.2007.502_1191_07.JF320425	 5278	4560	 4560	 0
node_19337	node_19338	 513	40	 31	 9
node_19328	node_19333	 196	196	 196	 0
node_19330	B.US.2011.505_0102a.WG10.MG196694	 4487	4487	 4487	 0
node_19333	node_19335	 0	0	 0	 0
node_19329	node_19331	 17	17	 17	 0
node_19334	B.US.2019.TSC-124-V3-PL4-N8.OM209709	 8309	4461	 4461	 0
node_19319	node_19324	 136	136	 136	 0
node_19328	node_19329	 118	118	 118	 0
node_19330	B.US.2011.505_0102a.WG05.MG196693	 5265	4525	 4505	 22
node_19332	B.US.2019.TSC-124-V3-PL4-F11.OM209708	 4490	4490	 4490	 0
node_19324	node_19326	 610	194	 194	 0
node_19327	B.US.2011.505_0102a.WG04.MG196692	 5106	4302	 4302	 0
node_19327	B.US.2011.505_0102a.WG02.MG196690	 5790	4305	 4304	 1
node_19313	B.US.2018.120-LN-108C5.MK169805	 4472	4238	 4236	 2
node_19329	node_19330	 16	16	 16	 0
node_19321	B.US.2018.120-LN-101B16.MK169797	 4997	4533	 4479	 60
node_19314	node_19315	 9	9	 9	 0
node_19310	node_19312	 8	8	 8	 0
node_19300	node_19309	 2	2	 2	 0
node_19316	node_19317	 5	5	 5	 0
node_19307	B.US.2018.120-PB-35P5.MK169764	 4307	4307	 4307	 0
node_19294	node_19295	 200	200	 200	 0
node_19288	B.US.2018.120-PB-31D23.MK169824	 3433	3433	 3433	 0
node_19306	B.US.2018.120-PB-14-C3.MK169683	 4305	4305	 4305	 0
node_19296	node_19297	 243	10	 7	 3
node_19291	B.US.2018.120-PB-53D2.MK169833	 4854	4854	 4854	 0
node_19273	node_19274	 3713	377	 377	 0
node_19303	B.US.2018.120-LN-71C9.MK169790	 4772	4772	 4772	 0
node_19291	B.US.2018.120-PB-24A8.MK169822	 5649	4865	 4865	 0
node_19289	node_19294	 246	246	 246	 0
node_19282	B.US.2018.120-LN-95L15.MK169721	 4492	4492	 4492	 0
node_19271	node_19273	 0	0	 0	 0
node_19287	node_19288	 990	990	 990	 0
node_19281	node_19283	 239	3	 3	 0
node_19286	B.US.2018.120-PB-39A17.MK169832	 4424	4424	 4424	 0
node_19270	node_19271	 0	0	 0	 0
node_19279	node_19280	 0	0	 0	 0
node_19284	B.US.2018.120-PB-42I1.MK169801	 6009	4348	 4343	 5
node_19270	node_19275	 0	0	 0	 0
node_19278	B.US.2018.120-PB-49A21.MK169810	 4757	4276	 4275	 1
node_19267	B.US.2018.120-PB-5-C1.MK169682	 4265	4265	 4265	 0
node_19268	B.US.2018.120-PB-13-A3.MK169815	 4251	4251	 4251	 0
node_19272	B.US.2018.120-PB-16C5.MK169820	 3680	3680	 3680	 0
node_19269	B.US.2018.120-PB-52P23.MK169811	 8039	4236	 4221	 15
node_19263	node_19264	 4	4	 4	 0
node_19252	node_19254	 280	280	 280	 0
node_19247	node_19249	 283	273	 283	 0
node_19248	B.US.2017.1292_17_N_16.MW753234	 5254	4536	 4530	 6
node_19254	node_19255	 111	105	 111	 0
node_19262	node_19266	 4	4	 4	 0
node_19265	B.US.2018.120-PB-3-D2.MK169792	 5603	4122	 4117	 5
node_19251	node_19256	 351	351	 351	 0
node_19268	node_19269	 11	11	 11	 0
node_19250	B.US.-.AC160_T2_Day_83_Dom.EU616640	 4344	4108	 4108	 0
node_19249	node_19250	 2	2	 2	 0
node_19269	B.US.2018.120-PB-26D6.MK169795	 4327	4327	 4327	 0
node_19258	node_19259	 2	2	 2	 0
node_19236	B.US.2019.5125-WK26-PL10-C2.OM209521	 5077	4329	 4329	 0
node_19233	node_19235	 1	1	 1	 0
node_19246	B.US.2012.1292_PBNV_33.MZ080970	 4598	4598	 4598	 0
node_19244	B.US.2012.1292_PBCM_34.MZ080879	 4648	4648	 4648	 0
node_19235	B.US.2019.5125-WK-2-PL10-C5.OM209584	 4971	4971	 4971	 0
node_19244	B.US.2019.5125-WK26-PL7-C21.OM206040	 5244	5018	 5008	 10
node_19241	node_19242	 138	138	 138	 0
node_19222	node_19241	 34	34	 34	 0
node_19239	node_19240	 4	4	 4	 0
node_19235	node_19236	 1051	635	 635	 0
node_19234	B.US.2019.5125-WK26-PL10-F12.OM206027	 5075	4839	 4839	 0
node_19224	node_19225	 0	0	 0	 0
node_19245	B.US.2017.1292_17_N_23.MW753241	 8039	4723	 4715	 8
node_19233	node_19234	 35	35	 35	 0
node_19228	node_19230	 3232	2996	 2996	 0
node_19228	node_19229	 823	823	 823	 0
node_19239	B.US.2019.5125-WK26-PL10-B13.OM209518	 4328	4328	 4328	 0
node_19220	node_19221	 9	9	 9	 0
node_19231	B.US.2019.5125-WK26-PL9-G14.OM209567	 2127	1523	 1523	 0
node_19846	node_19865	 0	0	 0	 0
node_19218	B.US.2019.5125-WK26-PL7-L2.OM206045	 5026	4278	 4278	 0
node_19216	node_19217	 610	194	 194	 0
node_19217	B.US.2019.5125-WK-2-PL9-H22.OM209622	 4522	4522	 4522	 0
node_19439	node_19440	 3	3	 3	 0
node_19212	node_19214	 236	0	 0	 0
node_19215	B.US.2019.5125-WK-2-PL9-A3.OM209616	 8674	4603	 4602	 1
node_19214	node_19215	 611	195	 195	 0
node_19215	B.US.2019.5125-WK26-PL6-H3.OM209536	 4530	4530	 4530	 0
node_19213	B.US.2019.5125-WK-2-PL8-L1.OM209608	 5147	4343	 4343	 0
node_19212	node_19213	 0	0	 0	 0
node_19210	B.US.2019.5125-WK-2-PL8-P21.OM206080	 5098	4350	 4350	 0
node_19207	node_19209	 512	0	 0	 0
node_19201	node_19211	 0	0	 0	 0
node_19202	node_19207	 236	0	 0	 0
node_19207	node_19208	 0	0	 0	 0
node_19205	B.US.2019.5125-WK26-PL6-K4.OM209538	 3988	3988	 3988	 0
node_19202	node_19203	 368	0	 0	 0
node_19201	node_19202	 0	0	 0	 0
node_19206	B.US.2019.5125-WK-2-PL10-F5.OM209587	 4846	4018	 4018	 0
node_19204	B.US.2019.5125-WK-2-PL9-B13.OM209617	 4325	4325	 4325	 0
node_19206	B.US.2019.5125-WK-2-PL9-L6.OM209627	 4433	4017	 4017	 0
node_19203	node_19204	 0	0	 0	 0
node_19182	node_19201	 610	194	 194	 0
node_19197	node_19199	 0	0	 0	 0
node_19200	B.US.2019.5125-WK-2-PL8-D5.OM209604	 4531	4531	 4531	 0
node_19192	node_19197	 256	256	 256	 0
node_19195	node_19196	 256	256	 256	 0
node_19817	node_19818	 236	0	 0	 0
node_19192	node_19193	 0	0	 0	 0
node_19196	B.US.2019.5125-WK-2-PL8-D16.OM209603	 4372	4372	 4372	 0
node_19194	B.US.2019.5125-WK26-PL6-A8.OM209531	 5407	4623	 4623	 0
node_19189	B.US.2019.5125-WK-2-PL6-O23.OM209597	 8088	4764	 4764	 0
node_19064	node_19220	 25	25	 25	 0
node_19198	B.US.2019.5125-WK26-PL9-I9.OM209572	 4526	4526	 4526	 0
node_19193	node_19194	 0	0	 0	 0
node_19190	B.US.2019.5125-WK26-PL7-I21.OM209542	 5548	4764	 4764	 0
node_19186	B.US.2019.5125-WK26-PL9-D3.OM209562	 5301	4797	 4797	 0
node_19185	node_19186	 0	0	 0	 0
node_19185	node_19187	 2820	0	 0	 0
node_19184	node_19188	 0	0	 0	 0
node_19183	node_19184	 0	0	 0	 0
node_19187	B.US.2019.5125-WK26-PL6-F4.OM209532	 4775	4775	 4775	 0
node_19180	node_19181	 0	0	 0	 0
node_19176	B.US.2019.5125-WK-2-PL8-L9.OM209609	 4943	4431	 4431	 0
node_19181	B.US.2019.5125-WK-2-PL8-B12.OM209601	 4829	4317	 4317	 0
node_19171	node_19172	 0	0	 0	 0
node_19177	B.US.2019.5125-WK26-PL6-P6.OM209539	 4321	4321	 4321	 0
node_19178	node_19179	 0	0	 0	 0
node_19167	B.US.2019.5125-WK26-PL8-O1.OM209551	 4533	4533	 4533	 0
node_19162	B.US.2019.5125-WK-2-PL9-I8.OM209624	 5047	4535	 4535	 0
node_19175	B.US.2019.5125-WK26-PL10-B3.OM209519	 4525	4525	 4525	 0
node_19169	node_19171	 0	0	 0	 0
node_19165	node_19167	 256	256	 256	 0
node_19172	B.US.2019.5125-WK-2-PL9-P18.OM209629	 4755	4519	 4519	 0
node_19163	node_19164	 0	0	 0	 0
node_19168	B.US.2019.5125-WK26-PL7-O1.OM209546	 4402	4402	 4402	 0
node_19150	node_19152	 0	0	 0	 0
node_19158	B.US.2019.5125-WK26-PL6-J5.OM206036	 4403	4403	 4403	 0
node_19160	B.US.2019.5125-WK-2-PL6-I16.OM206067	 4421	4421	 4421	 0
node_19166	B.US.2019.5125-WK-2-PL10-H5.OM209589	 8115	4791	 4791	 0
node_19152	B.US.2019.5125-WK-2-PL8-G9.OM206075	 5051	4539	 4539	 0
node_19158	B.US.2019.5125-WK26-PL9-C19.OM209557	 4764	4528	 4528	 0
node_19150	node_19151	 0	0	 0	 0
node_19157	B.US.2019.5125-WK26-PL10-D14.OM209522	 5047	4535	 4535	 0
node_19145	node_19154	 0	0	 0	 0
node_19146	node_19150	 0	0	 0	 0
node_19147	node_19149	 0	0	 0	 0
node_19148	B.US.2019.5125-WK-2-PL10-E22.OM209585	 4765	4529	 4529	 0
node_19135	node_19137	 0	0	 0	 0
node_19151	B.US.2019.5125-WK-2-PL6-O21.OM209596	 5035	4523	 4523	 0
node_19126	node_19127	 0	0	 0	 0
node_19124	node_19134	 0	0	 0	 0
node_19137	node_19138	 0	0	 0	 0
node_19134	node_19135	 512	0	 0	 0
node_19141	node_19142	 0	0	 0	 0
node_19134	node_19139	 0	0	 0	 0
node_19126	node_19128	 1226	810	 810	 0
node_19354	B.CA.2006.502_1027_wg06.JF320420	 5700	4782	 4776	 6
node_19136	B.US.2019.5125-WK26-PL9-K16.OM209573	 4518	4518	 4518	 0
node_19135	node_19136	 0	0	 0	 0
node_19132	B.US.2019.5125-WK-2-PL8-N8.OM209614	 5568	4548	 4548	 0
node_19131	B.US.2019.5125-WK-2-PL8-N10.OM209612	 4159	3923	 3923	 0
node_19129	B.US.2019.5125-WK26-PL9-C6.OM209558	 3718	3718	 3718	 0
node_19131	B.US.2019.5125-WK26-PL8-P11.OM209552	 4432	3920	 3920	 0
node_19123	B.US.2019.5125-WK26-PL6-A15.OM209530	 4774	4538	 4538	 0
node_19127	B.US.2019.5125-WK26-PL10-A12.OM209517	 4635	4635	 4635	 0
node_19123	B.US.2019.5125-WK26-PL9-O16.OM209580	 4567	4567	 4567	 0
node_19121	B.US.2019.5125-WK-2-PL8-M17.OM209611	 4557	4557	 4557	 0
node_19115	node_19120	 0	0	 0	 0
node_19107	node_19111	 85	85	 85	 0
node_19120	node_19121	 0	0	 0	 0
node_19113	node_19114	 192	174	 192	 0
node_19125	node_19130	 882	0	 0	 0
node_19107	node_19108	 113	113	 113	 0
node_19129	B.US.2019.5125-WK26-PL7-P5.OM209548	 6383	3735	 3731	 20
node_19104	B.US.2012.505_0122a.WG08.MG196700	 6076	4414	 4410	 4
node_19118	node_19119	 236	0	 0	 0
node_19535	node_19536	 0	0	 0	 0
node_19106	node_19107	 240	221	 240	 0
node_19122	B.US.2019.5125-WK26-PL9-P12.OM209581	 4542	4542	 4542	 0
node_19066	node_19105	 0	0	 0	 0
node_19103	node_19104	 1	1	 1	 0
node_19105	node_19106	 0	0	 0	 0
node_19099	node_19100	 6	6	 6	 0
node_19100	B.US.2012.505_0122a.WG02.MG196709	 7971	4642	 4641	 1
node_19101	node_19102	 4	4	 4	 0
node_19099	B.US.2012.505_0122a.WG12.MG196704	 4639	4639	 4639	 0
node_19102	B.US.2012.505_0122a.WG09.MG196701	 5539	4407	 4405	 2
node_19095	B.US.2012.505_0122a.WG11.MG196705	 4398	4398	 4398	 0
node_19097	node_19099	 241	241	 241	 0
node_19094	node_19095	 771	372	 355	 17
node_19092	node_19093	 104	104	 104	 0
node_19093	B.BR.2009.DEMB09BR040.KU749389	 4780	4544	 4544	 0
node_19091	B.US.2016.B207_MOGPl14_I17.MT190756	 789	789	 789	 0
node_19090	node_19091	 143	143	 143	 0
node_19089	B.US.2016.B207_SEB_CD69_C7.MT191218	 4761	4525	 4525	 0
node_19067	node_19086	 36	36	 36	 0
node_19088	node_19090	 4466	3600	 3584	 16
node_19085	B.US.2016.B207_MOGPl14_P4.MT191151	 5795	4529	 4529	 0
node_19088	node_19089	 20	20	 20	 0
node_19084	node_19085	 16	16	 16	 0
node_19080	node_19081	 4	4	 4	 0
node_19083	B.US.2016.B207_SEB_CD69_D16.MT191220	 4767	4531	 4531	 0
node_19075	node_19076	 10	10	 10	 0
node_19076	B.US.2016.B207_CMV_AIM_2_A6.MT191124	 5146	3918	 3896	 22
node_19070	node_19071	 0	0	 0	 0
node_19725	node_19726	 0	0	 0	 0
node_19073	node_19074	 0	0	 0	 0
node_18752	node_19064	 30	30	 30	 0
node_19072	B.US.2016.B207_MOGPl7_C11.MT191171	 5024	4789	 4788	 1
node_19067	node_19068	 97	97	 97	 0
node_19070	node_19072	 0	0	 0	 0
node_19066	node_19067	 253	234	 253	 0
node_19069	node_19073	 13	13	 13	 0
node_19055	node_19060	 241	241	 241	 0
node_19063	B.US.2016.B207_CMV_AIM_2_K5.MT191128	 4222	888	 888	 0
node_19061	B.US.2016.B207_MOGPl9_O6.MT191189	 4089	3721	 3721	 0
node_19063	B.US.2016.B207_CMV_AIM_4_L2.MT191138	 903	903	 903	 0
node_19056	node_19057	 0	0	 0	 0
node_19056	node_19058	 0	0	 0	 0
node_19057	B.US.2016.B207_CMV_AIM_5_N3.MT191140	 4426	4426	 4426	 0
node_19053	B.US.2016.B207_GAG_CD69_N20.MT191188	 5262	4208	 4208	 0
node_19046	node_19051	 148	148	 148	 0
node_19047	node_19048	 416	0	 0	 0
node_19229	B.US.2019.5125-WK26-PL10-J13.OM209525	 3693	3693	 3693	 0
node_19051	node_19053	 334	334	 334	 0
node_19046	node_19047	 236	0	 0	 0
node_19050	B.US.2016.B207_Q2_O7.MT191202	 3710	3710	 3710	 0
node_19044	B.US.2016.B207_Q6_I18.MT191204	 4726	3762	 3762	 0
node_19026	node_19045	 357	357	 357	 0
node_19052	B.US.2016.B207_Q11_D14.MT191192	 5023	3889	 3889	 0
node_19044	B.US.2016.B207_MOGPl10_C4.MT191133	 4537	3753	 3753	 0
node_19039	node_19040	 162	162	 162	 0
node_19037	node_19039	 334	334	 334	 0
node_19028	node_19032	 0	0	 0	 0
node_19032	node_19033	 0	0	 0	 0
node_18987	node_19026	 371	4	 3	 1
node_19043	node_19044	 31	31	 31	 0
node_19031	B.US.2016.B207_MOGPl4_O19.MT191163	 4895	3695	 3695	 0
node_19029	node_19030	 0	0	 0	 0
node_19042	B.US.2016.B207_Q14_P5.MT191197	 4139	3771	 3771	 0
node_19030	B.US.2016.B207_CMV_AIM_2_N22.MT191131	 4474	3762	 3762	 0
node_19033	B.US.2016.B207_CMV_CD69_E1.MT191148	 4541	3643	 3643	 0
node_19033	B.US.2016.B207_MOGPl3_E7.MT191161	 4367	3703	 3703	 0
node_19030	B.US.2016.B207_MOGPl11_L18.MT191193	 5535	3785	 3785	 0
node_19017	node_19018	 3710	2328	 2328	 0
node_19023	B.US.2016.B207_CMV_CD69_K3.MT191152	 4238	3870	 3870	 0
node_19024	B.US.2016.B207_MOGPl11_P8.MT191194	 3855	3855	 3855	 0
node_19007	node_19017	 0	0	 0	 0
node_19025	B.US.2016.B207_MOGPl10_L1.MT191139	 4188	4188	 4188	 0
node_19020	B.US.2016.B207_MOG_E4.MT191127	 1766	1530	 1530	 0
node_19016	B.US.2016.B207_MOGPl2_P22.MT191159	 4209	3727	 3727	 0
node_19019	B.US.2016.B207_MOGPl15_H8.MT191153	 8858	1368	 1368	 0
node_19010	B.US.2016.B207_GAG_CD69_N22.MT191190	 4995	3845	 3845	 0
node_19023	B.US.2016.B207_SEB_AIM_K18.MT191210	 4340	3858	 3858	 0
node_19011	B.US.2016.B207_SEB_CD69_A16.MT191215	 4955	3819	 3819	 0
node_19005	B.US.2016.B207_MOG_G10.MT190752	 601	601	 601	 0
node_19012	B.US.2016.B207_CMV_CD69_K22.MT191150	 5213	3695	 3695	 0
node_19013	node_19015	 0	0	 0	 0
node_18988	node_19007	 723	508	 723	 0
node_19010	B.US.2016.B207_SEB_AIMPl3_H23.MT191214	 4979	3843	 3843	 0
node_19002	B.US.2016.B207_GAG_CD69_B8.MT191166	 3700	3700	 3700	 0
node_19021	B.US.2016.B207_GAG_CD69_M5.MT191184	 1527	1527	 1527	 0
node_19020	node_19021	 0	0	 0	 0
node_19004	B.US.2016.B207_CMV_CD69_N8.MT191158	 2737	1075	 1075	 0
node_18996	B.US.2016.B207_CMV_CD69_L12.MT191155	 4358	3690	 3690	 0
node_19011	node_19012	 148	148	 148	 0
node_19003	node_19005	 185	185	 185	 0
node_18992	B.US.2016.B207_SEB_CD69_M3.MT191222	 3929	3929	 3929	 0
node_19001	node_19002	 0	0	 0	 0
node_19006	B.US.2016.B207_SEB_NEG_M4.MT191225	 3009	891	 891	 0
node_18994	node_18995	 0	0	 0	 0
node_18998	node_18999	 909	241	 241	 0
node_18990	node_18991	 784	0	 0	 0
node_18999	node_19001	 0	0	 0	 0
node_18998	node_19003	 3776	2876	 2876	 0
node_18996	node_18997	 0	0	 0	 0
node_19000	B.US.2016.B207_CMV_AIM_N9.MT191144	 4731	3695	 3695	 0
node_19003	node_19004	 0	0	 0	 0
node_18999	node_19000	 0	0	 0	 0
node_18994	node_18996	 0	0	 0	 0
node_18988	node_18989	 334	334	 334	 0
node_18993	B.US.2016.B207_CMV_AIM_4_K22.MT191136	 8896	3946	 3946	 0
node_18987	node_18988	 14	14	 14	 0
node_18986	B.US.2016.B207_MOGPl12_I12.MT191196	 6475	4503	 4503	 0
node_18986	B.US.2016.B207_MOGPl9_D20.MT191183	 4500	4500	 4500	 0
node_18984	B.US.2016.B207_Q12_J11.MT191195	 4934	4150	 4150	 0
node_18979	node_18981	 784	0	 0	 0
node_18968	node_18978	 784	0	 0	 0
node_18984	B.US.2016.B207_GAG_NEG_A12.MT191125	 8701	4227	 4227	 0
node_18977	B.US.2016.B207_MOG_N9.MT191129	 4841	3691	 3691	 0
node_18974	node_18976	 334	334	 334	 0
node_18975	B.US.2016.B207_MOGPl10_O16.MT191143	 3741	3741	 3741	 0
node_18976	node_18977	 0	0	 0	 0
node_18975	B.US.2012.505_1931a.WG02.MG197116	 5615	4074	 4057	 61
node_18970	node_18972	 345	345	 345	 0
node_18973	B.US.2012.505_1931a.WG01.MG197120	 4086	3718	 3718	 0
node_18971	B.US.2012.505_1931a.WG03.MG197119	 3707	3707	 3707	 0
node_18971	B.US.2012.505_1931a.WG04.MG197118	 3734	3734	 3734	 0
node_18967	B.US.2012.505_1931a.WG05.MG197123	 4741	3727	 3721	 6
node_18965	B.BR.2010.10BR_PE058.KT427713	 4347	4010	 4051	 7
node_18963	B.US.2018.UNC_432_PL3_I23.MW062897	 3654	3654	 3654	 0
node_18961	B.US.2018.UNC_432_PL3_P12.MW062901	 3666	3666	 3666	 0
node_18960	node_18961	 482	0	 0	 0
node_18958	B.US.2018.UNC_432_PL3_A19.MW062893	 4527	3749	 3749	 0
node_18957	B.US.2018.UNC_432_PL7_G8.MW062922	 3743	3743	 3743	 0
node_18955	node_18957	 0	0	 0	 0
node_18954	B.US.2018.UNC_432_PL3_D5.MW062894	 4218	4218	 4218	 0
node_18954	B.US.2018.UNC_432_PL5_B14.MW062908	 9469	4219	 4219	 0
node_18956	B.US.2018.UNC_432_PL7_H22.MW062923	 3752	3752	 3752	 0
node_18953	B.US.2018.UNC_432_PL4_C2.MW062902	 9469	4219	 4219	 0
node_18956	B.US.2018.UNC_432_PL7_E15.MW062920	 9599	3759	 3759	 0
node_19091	B.US.2011.CP8-4.KF384806	 10087	2046	 5180	 229
node_18950	node_18951	 0	0	 0	 0
node_18948	B.US.2018.UNC_432_PL1_P22.MW062887	 4516	4516	 4516	 0
node_18949	node_18950	 249	201	 249	 0
node_18945	node_18947	 27	26	 27	 0
node_18945	node_18946	 0	0	 0	 0
node_18944	B.US.2011.505_0396a.WG5.MG196761	 4719	4483	 4483	 0
node_18940	node_18945	 57	57	 57	 0
node_18943	node_18944	 0	0	 0	 0
node_18942	B.US.2011.505_0396a.WG15.MG196764	 7628	5187	 5186	 1
node_18938	node_18939	 0	0	 0	 0
node_18939	B.US.2011.505_0396a.WG14.MG196755	 4724	4488	 4488	 0
node_18944	B.US.2011.505_0396a.WG1.MG196763	 4484	4484	 4484	 0
node_18942	B.US.2011.505_0396a.WG6.MG196762	 6207	5189	 5188	 1
node_18934	B.US.2014.2531.KX505504	 3995	3995	 3995	 0
node_18934	node_18935	 1	1	 1	 0
node_18936	node_18937	 236	0	 0	 0
node_18936	node_18938	 0	0	 0	 0
node_18931	node_18936	 100	100	 100	 0
node_18938	B.US.2011.505_0396a.WG9.MG196756	 4484	4484	 4484	 0
node_19779	node_19780	 368	0	 0	 0
node_18925	B.US.2016.2531_CM_22.MZ922853	 4374	3644	 3644	 0
node_18933	B.US.2016.2531_TD_20.MZ922534	 4960	4176	 4176	 0
node_18931	node_18932	 1014	549	 526	 37
node_18928	node_18929	 1	1	 1	 0
node_19730	node_19739	 5034	920	 920	 0
node_18930	node_18931	 0	0	 0	 0
node_18929	B.US.2016.2531_TD_35.MZ922535	 3889	3653	 3653	 0
node_18927	B.US.2016.2531_CM_16.MZ922849	 4574	3791	 3790	 1
