Parent	Child	PanMAN_Diff	MAFFT_Diff
node_266	Germany/IMS-10641-CVDP-CE56721C-8016-4105-9928-92AA77012D8F/2022|OW898395.1|2022-02-01	491	491
node_264	England/CLIMB-CM7YE8JD/2022|OY722354.1|2022-04-01	503	507
node_262	node_267	0	0
node_265	node_266	1	1
node_269	node_270	0	0
node_266	Denmark/DCGC-470106/2022|OX140716.1|2022-04-03	472	472
node_268	USA/WA-S20280/2022|ON660803.1|2022-05-20	877	435
node_268	Denmark/DCGC-488834/2022|OX176457.1|2022-04-12	517	517
node_270	Wales/PHWC-PJK98H/2022|OY566446.1|2022-03-15	562	562
node_269	VNM/HCMC_39143/2022|OP317431.1|2022-03-23	518	518
node_267	node_269	104	82
node_271	node_276	82	82
node_267	node_268	0	0
node_270	England/LSPA-38114C3/2022|OW083612.1|2022-02-22	1005	570
node_275	Wales/PHWC-PE5TUX/2022|OY490851.1|2022-02-23	521	521
node_273	England/LSPA-3D77842/2022|OW666096.1|2022-04-14	977	524
node_271	node_272	542	36
node_274	node_275	6	6
node_272	node_274	0	0
node_282	node_283	0	0
node_287	USA/UT-UPHL-220312378164/2022|ON082337.1|2022-01-28	116	55
node_277	Japan/SZ-NIG-Y214177/2022|BS004265.1|2022-03-23	268	276
node_261	node_271	10	10
node_272	node_273	0	0
node_273	USA/IL-CDC-QDX35624703/2022|ON311625.1|2022-04-05	395	395
node_285	Japan/SZ-NIG-Y213819/2022|BS003781.1|2022-02-24	441	441
node_278	node_279	2	2
node_290	node_291	0	0
node_283	node_284	0	0
node_276	node_278	0	0
node_284	Japan/SZ-NIG-Y213825/2022|BS003764.1|2022-02-24	425	425
node_279	Germany/IMS-10150-CVDP-78E70B13-878D-4DB9-8BE2-1E3C4009B5BE/2022|OY208921.1|2022-02-10	417	417
node_286	node_287	443	443
node_241	node_280	83	83
node_274	USA/NJ-CDC-ASC210850559/2022|ON252304.1|2022-04-04	400	400
node_284	USA/MD-CDC-LC0477794/2022|OM413029.1|2022-01-12	408	408
node_280	node_281	0	0
node_285	Japan/SZ-NIG-4-C205/2022|BS002335.1|2022-01-08	422	422
node_277	Germany/IMS-10285-CVDP-72528F2F-E98D-4AD2-81EF-DAA08277D5AB/2022|OW552189.1|2022-02-24	235	234
node_282	node_286	2	2
node_286	node_288	367	367
node_276	node_277	213	213
node_275	USA/FL-CDC-ASC210721481/2022|ON250356.1|2022-03-30	844	402
node_279	England/HSLL-34FB812/2022|OV895877.1|2022-02-01	523	523
node_288	USA/MD-CDC-LC0511880/2022|OM627630.1|2022-01-27	2	2
node_291	node_293	0	0
node_281	node_282	0	0
node_278	Japan/SZ-NIG-Y213062/2022|BS003186.1|2022-01-24	439	439
node_283	node_285	0	0
node_288	node_289	0	0
node_281	node_290	76	76
node_287	Scotland/QEUH-37CAD38/2022|OW087515.1|2022-02-20	77	77
node_293	Japan/PG-222687/2022|BS004373.1|2022-03-26	468	468
node_289	USA/AL-CDC-MMB14648001/2022|ON018124.1|2022-03-04	807	125
node_297	node_298	50	50
node_280	node_299	3	3
node_293	node_294	3	3
node_295	node_296	2	2
node_291	node_292	418	418
node_289	USA/DE-CDC-LC0511879/2022|OM627617.1|2022-01-27	2	2
node_290	node_295	255	255
node_292	Scotland/QEUH-38DC804/2022|OW161989.1|2022-03-02	41	41
node_300	node_301	3	3
node_304	USA/OR-CDC-ASC210859697/2022|OM862675.1|2022-02-16	487	487
node_295	node_297	0	0
node_299	node_300	0	0
node_301	node_303	0	0
node_292	England/DHSC-CYYPT4W/2022|OY627832.1|2022-02-15	227	205
node_303	node_304	3	3
node_294	England/ALDP-3514469/2022|OV896696.1|2022-01-31	534	534
node_296	USA/CA-CDC-ASC210538456/2022|OM565864.1|2022-01-19	751	316
node_294	England/LSPA-38BEFA9/2022|OW145489.1|2022-03-01	444	444
node_298	USA/MA-CDC-STM-XVFHWG2KZ/2021|OM195694.1|2021-12-28	267	267
node_303	Scotland/QEUH-3840AAB/2022|OW124117.1|2022-02-23	521	521
node_297	England/QEUH-3F9343B/2022|2022-03-25	194	194
node_302	Scotland/QEUH-3726F34/2022|OW020887.1|2022-02-15	524	524
node_296	England/MILK-3757152/2022|OW117033.1|2022-02-17	360	360
node_298	England/ALDP-33B26E1/2022|OV797410.1|2022-01-21	700	241
node_304	USA/VI-CDC-2-5419304/2021|OM461240.1|2021-12-31	417	417
node_301	node_302	0	0
node_300	node_305	0	0
node_302	USA/CA-CDC-ASC210818484/2022|OM862908.1|2022-02-16	488	488
node_306	USA/CO-CDC-MMB14765192/2022|ON242429.1|2022-03-17	403	403
node_305	node_306	53	53
node_306	USA/CO-CDC-MMB14712265/2022|ON068238.1|2022-03-11	403	403
node_307	node_308	33	33
node_307	Japan/KKH111/2022|LC740215.1|2022-01-17	444	444
node_309	node_310	0	0
node_308	England/MILK-344BFF0/2022|OV817227.1|2022-01-26	524	524
node_308	Wales/PHWC-PE14FI/2022|OY403847.1|2022-02-11	450	450
node_305	node_307	22	22
node_311	USA/FL-CDC-STM-V8QF4J5MV/2022|OM528050.1|2022-01-19	495	495
node_299	node_309	4	4
node_310	node_311	0	0
node_311	USA/UT-UPHL-220326541922/2022|ON188351.1|2022-01-22	437	437
node_314	node_315	0	0
node_310	node_312	0	0
node_315	USA/VI-CDC-2-5419245/2021|OM461234.1|2021-12-31	397	397
node_313	England/DHSC-CYYJPDX/2022|OY646088.1|2022-01-07	670	670
node_315	USA/VA-VTVAS3-GSC32001/2022|ON367306.1|2022-02-03	409	409
node_316	node_317	76	76
node_316	Germany/IMS-10150-CVDP-2784AFC5-FCDA-4CD9-B089-72E2BFB36855/2022|OW869143.1|2022-02-19	417	417
node_312	Germany/IMS-10150-CVDP-5A7D0E2F-90FB-4663-8BA6-0B0D80DEEF3F/2022|OW673408.1|2022-01-21	429	429
node_313	USA/GA-CDC-LC0464293/2022|OM360598.1|2022-01-04	431	431
node_312	node_313	11	11
node_317	England/QEUH-33B7EF3/2022|OV790457.1|2022-01-20	448	448
node_320	node_321	0	0
node_314	node_316	14	14
node_309	node_314	0	0
node_319	node_320	1	1
node_6	node_318	201	201
node_317	England/BRBR-31D9E57/2022|OV690667.1|2022-01-08	450	450
node_322	node_323	41	45
node_324	node_325	0	0
node_318	node_319	5	3
node_325	England/ALDP-35DD086/2022|OV962695.1|2022-02-06	560	560
node_326	England/DHSC-CYBFXFO/2022|OY707566.1|2022-02-22	503	503
node_323	node_324	15	15
node_321	node_322	4	4
node_322	node_331	0	0
node_329	node_330	0	0
node_331	node_332	0	0
node_326	England/MILK-36D64EA/2022|OW012093.1|2022-02-09	647	647
node_325	England/ALDP-323375F/2022|OV717490.1|2022-01-11	561	561
node_330	Germany/IMS-10209-CVDP-D0E5D411-BAAA-4DA7-85C8-908AEAE793BD/2022|OW864670.1|2022-02-06	442	442
node_327	node_329	0	0
node_328	Scotland/QEUH-345F287/2022|OV839140.1|2022-01-26	524	524
node_328	USA/CA-CDC-ASC210721767/2022|ON235783.1|2022-03-30	420	420
node_338	node_339	0	0
node_329	England/MILK-33309E2/2022|OV770428.1|2022-01-18	675	675
node_324	node_326	0	0
node_331	node_336	4	4
node_342	node_343	3	3
node_332	node_333	11	11
node_332	node_334	0	0
node_337	Japan/SZ-NIG-4-C4593/2022|BS003897.1|2022-02-20	426	426
node_323	node_327	30	34
node_330	Japan/SZ-NIG-4-C1295/2022|BS002792.1|2022-01-17	479	479
node_334	USA/NC-CDC-ASC210733161/2022|ON019658.1|2022-03-08	430	430
node_336	node_338	0	0
node_335	Japan/SZ-NIG-Y212594/2022|BS002688.1|2022-01-14	442	442
node_336	node_337	13	13
node_343	Scotland/QEUH-37D333A/2022|OW085786.1|2022-02-20	444	444
node_333	USA/MA-MASPHL-11125/2022|OP056201.1|2022-03-30	439	439
node_334	node_335	9	9
node_338	Japan/SZ-NIG-4-C5000/2022|BS003958.1|2022-02-25	438	438
node_341	node_342	9	5
node_327	node_328	0	0
node_333	Scotland/QEUH-345F3FD/2022|OV839107.1|2022-01-26	522	522
node_335	Germany/IMS-10594-CVDP-AA6CF69F-C47E-44B2-8119-1DF4E87CB03C/2022|OW599314.1|2022-03-02	444	444
node_337	MEX/NAY-3_LANIIA_6759-0125/2022|OQ089887.1|2022-01-25	446	446
node_339	England/PHEC-4L084Z90/2021|OX702311.1|2021-12-30	570	570
node_343	Wales/PHWC-PEDSYN/2022|OY444748.1|2022-01-31	652	648
node_346	node_347	4	4
node_339	England/LSPA-34FACBD/2022|OV910920.1|2022-01-29	530	530
node_345	England/BRBR-33BC6C9/2022|OV806016.1|2022-01-21	537	537
node_340	node_341	70	70
node_351	node_353	1	2
node_353	node_354	0	0
node_341	node_346	0	0
node_349	USA/MA-CDCBI-CRSP_LUFUYT375FXWPR4H/2022|OM954744.1|2022-02-28	687	269
node_346	node_348	230	230
node_345	USA/NC-CDC-QDX33832252/2022|OM843825.1|2022-02-12	473	473
node_342	node_344	0	0
node_350	node_355	0	0
node_348	node_349	37	37
node_340	node_350	0	0
node_321	node_340	1	1
node_347	Switzerland/SG-CLM-01124670/2022|OV737627.1|2022-01-12	453	457
node_353	Japan/SZ-NIG-4-C775/2022|BS002428.1|2022-01-14	440	440
node_347	USA/AK-CDC-LC0569589/2022|ON232854.1|2022-03-28	457	457
node_350	node_351	0	0
node_351	node_352	39	39
node_348	England/MILK-3866DD3/2022|OW128491.1|2022-02-24	268	246
node_354	England/LSPA-37DC252/2022|OW034894.1|2022-02-21	583	583
node_352	USA/CO-CDC-MMB14802795/2022|ON242561.1|2022-03-21	438	438
node_349	USA/CO-CDC-ASC210562243/2021|OM290822.1|2021-12-29	224	224
node_344	Wales/PHWC-PEKH8Y/2022|OY558279.1|2022-02-07	451	451
node_344	node_345	0	0
node_355	node_356	4	5
node_354	Japan/SZ-NIG-4-C2588/2022|BS003414.1|2022-02-01	432	432
node_352	USA/GA-CDC-MMB14298382/2022|OM967611.1|2022-02-10	404	404
node_356	Denmark/DCGC-314781/2022|OW768981.1|2022-01-10	514	514
node_356	Japan/SZ-NIG-Y212920/2022|BS003008.1|2022-01-21	436	436
node_355	node_357	10	10
node_357	USA/SD-CDC-2-5594743/2022|OM764713.1|2022-01-03	417	417
node_357	node_358	0	0
node_358	USA/VI-CDC-2-5419238/2021|OM461145.1|2021-12-29	441	441
node_320	node_359	0	0
node_360	node_361	2	2
node_358	England/DHSC-CYBG9W9/2022|OY646625.1|2022-01-05	919	685
node_361	node_362	4	4
node_359	node_360	0	0
node_363	Japan/SZ-NIG-4-C5295/2022|BS004002.1|2022-03-03	438	438
node_362	node_363	0	0
node_363	BRA/ILMD2200620/2022|OQ523766.1|2022-01-05	461	461
node_364	Japan/SZ-NIG-4-C2027/2022|BS003109.1|2022-01-26	438	438
node_366	England/MILK-33C6680/2022|OV808517.1|2022-01-22	568	568
node_361	node_365	60	60
node_364	Germany/IMS-10122-CVDP-98675A03-9478-40AF-B86F-F08EA81DD955/2022|OY160352.1|2022-03-15	529	529
node_367	node_368	148	10
node_368	Germany/IMS-10013-CVDP-D877B48A-FCDE-4C7A-9FC4-B9FFAAC90D66/2022|OW604616.1|2022-03-02	821	483
node_365	node_367	121	121
node_362	node_364	0	0
node_365	node_366	0	0
node_367	England/MILK-3595187/2022|OV951772.1|2022-02-06	562	522
node_368	Germany/IMS-10013-CVDP-7BD5121C-911A-4BF4-9CA5-BDCBF8231E63/2022|OY020067.1|2022-01-24	418	418
node_371	USA/UT-UPHL-220312470026/2022|ON082387.1|2022-01-29	426	426
node_373	England/PLYM-33BD868/2022|OV792169.1|2022-01-22	268	268
node_366	Germany/IMS-10209-CVDP-98BB7608-919C-4570-9106-F286DA49ED1B/2022|OW590705.1|2022-02-14	401	401
node_360	node_369	0	0
node_369	node_370	0	0
node_370	node_372	228	228
node_370	node_371	0	0
node_372	Japan/SZ-NIG-4-C1603/2022|BS002839.1|2022-01-22	191	191
node_380	node_381	0	0
node_375	Switzerland/AG-ETHZ-36589838/2022|OW219110.2|2022-03-02	133	133
node_371	USA/MD-CDC-QDX35093002/2022|ON141846.1|2022-03-21	410	410
node_372	node_373	50	50
node_373	USA/CO-CDC-MMB14065750/2022|OM846676.1|2022-01-31	855	437
node_376	USA/TG1162879/2021|ON517574.1|2021-12-30	410	410
node_369	node_374	63	63
node_381	Japan/SZ-NIG-Y212697/2022|BS002750.1|2022-01-18	417	417
node_377	England/ALDP-361FDCC/2022|OV965400.1|2022-02-07	316	316
node_379	node_380	0	0
node_376	node_377	46	46
node_377	USA/MD-CDC-LC0509132/2022|OM626692.1|2022-01-26	672	306
node_381	Japan/SZ-NIG-4-C3520/2022|BS003538.1|2022-02-12	429	429
node_385	USA/UT-UPHL-220121617557/2022|OM459422.1|2022-01-16	196	196
node_382	node_383	68	68
node_383	USA/DE-DHSS-B1201790/2022|OP770623.1|2022-05-16	436	436
node_374	node_375	443	443
node_379	node_384	0	0
node_384	node_385	212	212
node_385	England/MILK-35E8FD6/2022|OV959267.1|2022-02-07	315	315
node_387	Germany/IMS-10061-CVDP-1650A9B5-5CE3-4FD6-9D7F-2D3EFBB904F4/2022|OW793498.1|2022-02-04	513	513
node_375	Scotland/QEUH-36019F6/2022|OV967743.1|2022-02-08	126	126
node_378	node_379	6	6
node_386	node_387	9	9
node_391	node_392	0	0
node_359	node_378	0	0
node_374	node_376	236	236
node_389	node_390	3	3
node_378	node_388	3	3
node_390	Japan/SZ-NIG-4-C3363/2022|BS003518.1|2022-02-10	448	448
node_383	England/LSPA-353F811/2022|OV905583.1|2022-01-31	580	580
node_384	node_386	2	2
node_393	node_395	34	34
node_393	node_394	1	1
node_382	BRA/ILMD2202313/2022|OQ525287.1|2022-01-19	579	579
node_387	England/NORW-316BE4B/2022|OW524127.1|2022-01-12	520	520
node_388	node_393	245	245
node_388	node_389	5	5
node_380	node_382	0	0
node_390	Germany/IMS-10261-CVDP-4245A1F5-1C0B-4854-80B6-17D4E1F35FF6/2022|OW605403.1|2022-03-13	505	505
node_319	node_397	110	1
node_404	node_405	3	3
node_394	USA/NC-CDC-MMB14248708/2022|OM806905.1|2022-02-08	435	435
node_396	England/DHSC-CYDRIXS/2022|OY689958.1|2022-02-06	25	25
node_398	node_399	176	176
node_386	Japan/SZ-NIG-4-C3023/2022|BS003481.1|2022-02-06	446	446
node_394	USA/NC-CDC-MMB12603839/2021|OM414032.1|2021-12-29	425	425
node_400	node_401	45	45
node_401	node_403	1	1
node_392	USA/IL-CDC-ASC210750095/2022|OM911396.1|2022-02-21	880	426
node_396	USA/NC-CDC-MMB12597453/2021|OM414019.1|2021-12-29	88	88
node_402	USA/NC-CDC-MMB12570857/2021|OM414064.1|2021-12-29	425	425
node_400	node_404	3	3
node_389	node_391	0	0
node_391	Germany/IMS-10150-CVDP-76268254-F55C-4E46-BEEF-3FD4C528B2F7/2021|OV662744.1|2021-12-20	483	483
node_395	node_396	855	401
node_403	USA/CO-CDC-MMB13683095/2022|OM646020.1|2022-01-19	450	450
node_395	USA/CO-CDC-MMB13502157/2022|OM466844.1|2022-01-15	414	414
node_405	England/DHSC-CYNZJMR/2022|OY627020.1|2022-01-14	460	460
node_392	USA/NC-CDC-MMB12210161/2021|OM047982.1|2021-12-16	693	693
node_402	England/DHSC-CYD6BSG/2022|OY679650.1|2022-02-05	942	488
node_401	node_402	3	3
node_399	node_400	54	54
node_404	node_406	456	2
node_403	USA/CO-CDC-MMB13523837/2022|OM491542.1|2022-01-16	866	412
node_397	node_398	0	0
node_405	England/PHEC-4H0AAZ50/2021|OX716344.1|2021-12-22	405	405
node_406	England/DHSC-CYY6JDE/2022|OY629856.1|2022-02-06	408	408
node_406	node_407	0	0
node_407	England/DHSC-CYBWW59/2021|OY698454.1|2021-12-23	404	404
node_407	England/DHSC-CYY7OPX/2021|OY692701.1|2021-12-22	405	405
node_409	node_410	2	2
node_408	node_409	35	35
node_410	England/DHSC-CYNOO4C/2022|OY636861.1|2022-02-09	491	491
node_410	England/DHSC-CYYGR4X/2022|OY694329.1|2022-01-29	897	443
node_399	node_408	0	0
node_409	node_411	4	4
node_411	England/DHSC-CYNX9AR/2022|OY648418.1|2022-02-07	447	447
node_408	node_413	176	176
node_412	England/DHSC-CYN8OIJ/2022|OY696571.1|2022-02-02	459	459
node_411	node_412	0	0
node_412	Scotland/QEUH-38F5331/2022|OW172443.1|2022-03-02	745	741
node_415	England/ALDP-33416D8/2022|OV773172.1|2022-01-17	474	470
node_413	node_415	61	61
node_414	USA/MD-CDC-MMB14398421/2022|OM979611.1|2022-02-16	442	442
node_413	node_414	42	42
node_414	England/DHSC-CYDZJSC/2022|OY642781.1|2022-02-19	423	423
node_416	Switzerland/ZH-UZH-IMV-3ba59c40/2021|OV539579.1|2021-12-26	75	70
node_420	England/MILK-357617D/2022|OV931254.1|2022-02-04	1420	129
node_417	node_418	0	0
node_416	USA/SD-CDC-2-5699481/2022|ON001407.1|2022-02-16	73	73
node_418	node_419	409	409
node_419	node_420	34	34
node_420	USA/SD-CDC-2-5594723/2022|OM764739.1|2022-01-03	5	5
node_415	node_416	441	441
node_398	node_417	12	12
node_419	node_421	0	0
node_423	node_424	0	0
node_421	USA/TX-CDC-FG-214544/2021|OM093075.1|2021-12-22	32	32
node_421	node_422	16	16
node_423	node_425	8	8
node_422	USA/NE-CDC-QDX33211237/2022|OM639239.1|2022-01-24	28	28
node_424	USA/MI-CDC-ASC210596588/2022|OM396353.1|2022-01-07	430	430
node_424	Slovakia/RNA/2022|OW122103.1|2022-01-20	545	545
node_418	node_423	55	55
node_417	node_427	47	43
node_422	USA/NC-CDC-ASC210751073/2022|OM911264.1|2022-02-21	1024	239
node_425	USA/UT-UPHL-220115084175/2021|OM327007.2|2021-12-26	632	632
node_426	USA/AZ-CDC-LC0470093/2021|OM357414.1|2021-12-29	441	441
node_425	node_426	16	16
node_431	Scotland/QEUH-36D72EF/2022|OW019805.1|2022-02-12	897	443
node_432	node_434	0	0
node_426	USA/NH-CDC-ASC210501049/2021|OM336136.1|2021-12-30	420	420
node_428	node_430	0	0
node_429	Japan/SZ-NIG-4-C4971/2022|BS003951.1|2022-02-25	513	509
node_433	USA/AZ-CDC-LC0528501/2022|OM724919.1|2022-02-04	311	311
node_427	node_432	0	0
node_430	England/MILK-3874F63/2022|OW134253.1|2022-02-25	445	445
node_431	Scotland/QEUH-33F358D/2022|OV834775.1|2022-01-23	444	444
node_435	England/MILK-367B72A/2022|OV984471.1|2022-02-11	445	445
node_433	USA/WA-CDC-LC0563644/2022|ON049147.1|2022-03-11	467	467
node_434	node_435	38	38
node_427	node_428	33	33
node_429	England/BRBR-33A7C74/2022|OV796947.1|2022-01-21	569	569
node_430	node_431	3	3
node_432	node_433	52	52
node_436	node_437	15	15
node_452	USA/NC-CDC-ASC210731351/2022|ON079090.1|2022-03-01	590	590
node_439	node_441	56	56
node_442	node_444	2	2
node_397	node_436	0	0
node_442	node_443	36	36
node_428	node_429	0	0
node_438	node_442	0	0
node_444	node_445	28	28
node_439	node_440	51	51
node_437	node_438	8	8
node_447	node_448	0	0
node_444	USA/DE-CDC-LC0467019/2022|OM361526.1|2022-01-06	404	404
node_440	USA/FL-CDC-STM-3V46KRSDR/2022|ON175174.1|2022-03-24	1486	584
node_440	USA/CA-LACPHL-AF06530/2022|OM663563.1|2022-01-07	390	390
node_438	node_439	1	1
node_443	USA/KY-GD_02622/2022|ON845096.1|2022-02-28	408	408
node_445	USA/MA-Broad-CRSP_F3OKY5Q3AQLE2T6C/2022|ON321394.1|2022-04-04	477	477
node_447	node_449	0	0
node_435	England/QEUH-3C5CE51/2022|OW405661.1|2022-03-25	449	449
node_441	USA/CA-CDC-FG-183966/2021|OL897121.1|2021-12-03	406	406
node_443	England/PHEC-YYNDTZA/2022|OY336463.1|2022-01-07	579	579
node_434	USA/VI-CDC-2-5488843/2021|OM614980.1|2021-12-29	432	432
node_441	USA/CA-CDC-FG-216423/2021|OM118874.1|2021-12-23	485	485
node_445	USA/NY-CDC-ASC210736187/2022|ON106314.1|2022-03-16	541	541
node_448	USA/OK-CDC-ASC210581743/2022|OM396792.1|2022-01-10	670	670
node_446	node_447	0	0
node_451	node_452	1	1
node_437	node_446	221	221
node_449	USA/CO-CDPHE-2102749314/2022|OM796366.1|2022-01-15	618	618
node_450	USA/FL-BPHL-5765/2022|ON676444.1|2022-02-04	1090	636
node_452	USA/IL-CDC-ASC210824877/2022|OM927015.1|2022-02-24	925	471
node_453	USA/FL-CDC-ASC210546354/2022|OM619357.1|2022-01-27	458	458
node_450	Wales/PHWC-PEACFZ/2022|OY545047.1|2022-02-22	739	739
node_451	node_453	13	13
node_454	USA/CO-CDC-MMB14400700/2022|OM968051.1|2022-02-16	569	569
node_446	node_451	240	240
node_448	USA/S2209/2021|OR586755.1|2021-12	619	619
node_449	node_450	10	10
node_454	Germany/IMS-10213-CVDP-C5E2E614-C5BD-460D-AC20-371F5842CBD6/2022|OW573795.1|2022-03-07	912	458
node_453	node_454	7	7
node_455	node_456	0	0
node_436	node_455	4	4
node_456	node_457	0	0
node_458	Scotland/QEUH-329C0C2/2022|OV735313.1|2022-01-15	899	445
node_459	Japan/SZ-NIG-Y213975/2022|BS004121.1|2022-03-08	419	419
node_457	node_458	81	77
node_457	node_459	5	5
node_458	England/MILK-379E544/2022|OW039565.1|2022-02-19	445	445
node_460	Japan/SZ-NIG-Y213898/2022|BS004074.1|2022-03-01	421	421
node_459	node_460	1	1
node_460	Japan/SZ-NIG-Y213743/2022|BS003746.1|2022-02-21	421	421
node_456	node_461	3	3
node_462	Japan/SZ-NIG-Y213691/2022|BS003727.1|2022-02-19	419	419
node_461	node_462	5	5
node_461	node_463	55	55
node_463	Germany/IMS-10150-CVDP-9A666AEE-75C4-4D48-8792-DCA69154ADEB/2022|OW299957.1|2022-01-07	464	464
node_464	Germany/IMS-10150-CVDP-99B23B3C-6F2C-468D-AA1B-3AEC20A18B5E/2022|OY142954.1|2022-01-29	452	452
node_464	England/PHEC-4Q0BCZ3B/2022|OX807581.1|2022-01-02	915	461
node_463	node_464	0	0
node_462	Japan/SZ-NIG-Y214041/2022|BS004171.1|2022-03-11	877	423
node_455	node_465	6	6
node_467	Germany/IMS-10150-CVDP-9D961750-B5AB-4F16-91F9-542E0AB7C660/2022|OW796044.1|2022-02-05	23	23
node_467	Germany/IMS-10150-CVDP-6A29E844-DEC8-47A4-AE6A-E94729809096/2021|OV674160.1|2021-12-24	187	187
node_466	node_467	873	419
node_471	USA/CA-CDC-STM-TABKE3UK7/2022|OM699782.1|2022-02-02	899	445
node_465	node_466	0	0
node_466	node_468	5	5
node_468	USA/PA-CDC-QDX34588523/2022|ON035229.1|2022-03-07	420	420
node_465	node_470	0	0
node_468	node_469	9	9
node_470	node_472	12	12
node_471	England/BRBR-3BA4978/2022|OW348248.1|2022-03-18	618	614
node_469	England/MILK-34F4BA7/2022|OV878904.1|2022-01-31	976	522
node_470	node_471	52	52
node_472	Germany/IMS-10150-CVDP-52DCE297-5638-43B5-AC37-47016384D826/2022|OY281179.1|2022-02-15	871	417
node_472	node_473	1	1
node_318	node_474	76	64
node_480	England/LSPA-3A3FB5F/2022|OW235082.1|2022-03-09	527	527
node_469	Germany/IMS-10227-CVDP-B6150705-541B-428E-A1CF-0ECFD5460E1E/2022|OW674613.1|2022-01-21	715	715
node_473	Germany/IMS-10150-CVDP-083F6BC9-7ADD-4FEB-9BDC-98CABA885FCC/2022|OW634272.1|2022-03-19	403	403
node_473	England/TFCI-2710808/2022|OY611972.2|2022-03-04	502	502
node_474	node_475	1	1
node_477	node_478	0	0
node_478	node_479	1	1
node_476	node_477	59	59
node_480	England/DHSC-CYYUDS7/2022|OY676728.1|2022-02-20	448	448
node_485	Japan/SZ-NIG-Y213986/2022|BS004131.1|2022-03-09	141	141
node_479	node_480	3	3
node_479	node_481	6	6
node_478	node_482	458	8
node_483	England/LSPA-3B3698A/2022|OW282806.1|2022-03-17	446	446
node_481	Japan/SZ-NIG-Y212712/2022|BS002756.1|2022-01-18	890	437
node_484	node_485	82	82
node_475	node_476	4	4
node_481	Japan/SZ-NIG-Y213457/2022|BS003622.1|2022-02-05	436	436
node_484	USA/CO-CDPHE-33848749/2022|ON006215.1|2022-02-07	38	38
node_483	England/MILK-37A8E00/2022|OW046617.1|2022-02-20	901	447
node_482	node_483	72	72
node_482	node_484	393	393
node_491	node_492	59	59
node_487	node_488	131	131
node_486	node_487	0	0
node_488	Germany/IMS-10203-CVDP-BFB4B40B-7594-4D6C-A28F-F0750D494A5D/2022|OW770493.1|2022-01-25	405	405
node_489	node_490	2	2
node_490	Japan/SZ-NIG-4-C1987/2022|BS003103.1|2022-01-25	906	452
node_497	node_498	201	201
node_485	USA/CA-CDC-LC0536399/2022|OM788320.1|2022-02-08	21	21
node_477	node_486	0	0
node_488	USA/2182164/2022|OR055525.1|2022-02-04	901	447
node_494	Germany/IMS-10116-CVDP-F3B3FF04-A448-4C9E-A4C8-C6719F5D47EB/2022|OW310207.1|2022-01-15	1462	670
node_487	node_489	0	0
node_491	node_493	8	8
node_496	node_497	4	4
node_492	Wales/PHWC-PE8AZJ/2022|OY445849.1|2022-02-02	450	450
node_501	node_503	0	0
node_495	node_496	0	0
node_490	England/MILK-32D0DCB/2022|OV748016.1|2022-01-16	671	671
node_500	England/MILK-35600B5/2022|OV937751.1|2022-02-03	445	445
node_489	Germany/IMS-10116-CVDP-E59A3F33-1CA8-4368-9005-0AC2CDA4C09C/2022|OW721037.1|2022-03-14	445	445
node_476	node_495	52	1
node_493	USA/MI-CDC-QDX35240373/2022|ON203383.1|2022-03-25	407	407
node_493	node_494	0	0
node_499	node_500	0	0
node_501	node_502	0	0
node_492	England/LSPA-3511718/2022|OV894704.1|2022-01-30	941	499
node_498	Switzerland/VS-ETHZ-35647254/2022|OV736747.2|2022-01-10	336	336
node_486	node_491	454	0
node_502	Switzerland/BL-UHB-43399607/2022|OW210382.1|2022-03-14	459	459
node_504	Switzerland/GE-HUG-37007273/2022|OV907441.1|2022-01-31	546	546
node_494	USA/CO-CDPHE-31149988/2022|OM293091.1|2022-01-06	392	392
node_497	node_499	9	9
node_495	node_505	454	0
node_499	England/MILK-3548F10/2022|OV925721.1|2022-02-02	444	444
node_503	node_504	41	41
node_496	node_501	3	3
node_502	Switzerland/BS-UHB-43390814/2022|OW190699.1|2022-03-09	459	459
