Parent	Child	PanMAN_Diff	MAFFT_Diff
node_3	node_503	1434	1238
node_506	node_507	7	8
node_510	MN365321.1	5	5
node_507	node_508	541	71
node_516	node_517	1	1
node_511	MN365345.1	703	180
node_512	node_513	0	0
node_509	node_510	924	50
node_513	MW160789.1	36	38
node_514	MZ516032.1	67	67
node_521	MW160770.1	35	35
node_510	node_511	10	10
node_517	MW160796.1	886	8
node_518	MH760673.1	1588	263
node_511	MN365326.1	39	39
node_514	MW160744.1	37	39
node_508	node_515	87	39
node_521	MW160808.1	43	43
node_516	node_518	7	7
node_508	node_509	17	13
node_515	node_519	0	0
node_509	node_512	36	41
node_519	node_520	1	1
node_517	MW160750.1	5	5
node_520	MW160792.1	15	15
node_513	MZ515889.1	141	141
node_524	node_525	14	14
node_512	node_514	0	0
node_520	MW160755.1	61	61
node_522	node_523	0	0
node_525	MW160775.1	498	53
node_529	MN365465.1	32	10
node_533	MN365351.1	890	1
node_524	node_526	0	0
node_522	node_530	0	0
node_518	MW160788.1	13	13
node_523	node_524	482	74
node_527	node_529	0	0
node_527	node_528	0	0
node_529	MN365473.1	0	0
node_515	node_516	5	5
node_525	KY684758.1	565	83
node_540	MN365444.1	700	200
node_507	node_522	425	19
node_526	MN365330.1	536	66
node_536	MN365469.1	34	34
node_519	node_521	19	19
node_526	LR699742.1	514	101
node_535	MN365332.1	888	10
node_532	MN365467.1	10	10
node_506	node_537	6	0
node_528	MN365331.1	938	60
node_523	node_527	0	0
node_531	node_532	0	0
node_528	MN365468.1	0	0
node_544	MN365528.1	471	1
node_534	node_535	2	2
node_530	node_534	0	0
node_535	MN365329.1	1	1
node_539	node_542	14	13
node_531	node_533	4	4
node_530	node_531	0	0
node_534	node_536	0	0
node_533	MN365347.1	745	162
node_537	node_538	6	6
node_532	MN365458.1	898	20
node_536	MN365471.1	0	0
node_542	node_544	8	8
node_539	node_540	9	9
node_540	node_541	487	17
node_543	MN365360.1	0	0
node_538	node_545	2	3
node_542	node_543	458	10
node_546	node_547	1	1
node_541	MN365448.1	13	12
node_547	MN365450.1	432	26
node_544	MN365460.1	447	39
node_543	MN365590.1	0	0
node_548	MN365516.1	490	22
node_550	MN365343.1	496	25
node_541	MN365459.1	35	32
node_538	node_539	5	7
node_545	node_546	6	6
node_548	MN365518.1	449	41
node_549	node_551	10	15
node_550	MN365325.1	426	18
node_551	MN365333.1	488	19
node_546	node_548	3	3
node_547	MN365413.1	510	40
node_545	node_549	5	5
node_549	node_550	10	12
node_554	node_555	0	0
node_551	MN365319.1	479	34
node_537	node_552	470	0
node_552	node_553	14	14
node_553	node_554	1	1
node_555	MN365441.1	36	36
node_552	node_560	37	39
node_558	MN365566.1	2311	2048
node_562	MN365324.1	940	22
node_555	MN365544.1	53	53
node_557	node_559	4	2
node_556	MN365453.1	962	44
node_558	MN365451.1	419	5
node_559	MN365442.1	452	41
node_560	node_561	14	17
node_561	node_562	7	7
node_553	node_557	478	8
node_563	MN365493.1	5	5
node_561	node_563	0	0
node_554	node_556	12	12
node_559	MN365555.1	476	6
node_562	MN365374.1	0	0
node_570	node_573	15	17
node_578	MN365567.1	935	17
node_564	node_565	0	0
node_556	MN365356.1	29	29
node_557	node_558	559	11
node_570	node_571	523	53
node_563	MN365380.1	28	28
node_566	MN365415.1	19	19
node_565	MN365585.1	923	5
node_566	MN365389.1	910	31
node_571	MN365420.1	455	7
node_565	MN365496.1	9	9
node_575	MN365497.1	20	20
node_567	node_568	7	7
node_577	node_579	0	0
node_568	node_569	525	25
node_574	MN365315.1	887	10
node_580	node_581	0	0
node_560	node_564	12	12
node_505	node_567	21	21
node_572	MN365336.1	466	59
node_575	MN365529.1	6	6
node_578	MN365527.1	7	7
node_573	node_574	672	226
node_582	MN365586.1	9	9
node_579	MN365588.1	5	5
node_574	MN365551.1	20	21
node_577	node_578	11	11
node_585	node_586	0	0
node_564	node_566	38	38
node_569	node_570	7	8
node_571	node_572	1	1
node_569	node_576	19	19
node_576	node_577	0	0
node_573	node_575	23	24
node_576	node_580	8	8
node_581	MN365494.1	11	11
node_589	MN365454.1	411	3
node_590	MW160821.1	617	148
node_579	MN365592.1	23	23
node_582	MN365500.1	2	2
node_580	node_582	1	1
node_572	MN365504.1	485	15
node_588	node_589	2	3
node_585	node_587	0	0
node_584	node_588	3	3
node_587	MN365600.1	456	8
node_591	node_592	474	4
node_583	node_584	17	17
node_586	MN365596.1	476	28
node_590	MN365599.1	413	6
node_592	node_593	26	30
node_583	node_591	47	47
node_581	MN365595.1	926	8
node_584	node_585	0	0
node_586	MN365597.1	472	2
node_588	node_590	14	14
node_568	node_583	25	25
node_596	LR699739.1	1405	1
node_595	node_597	0	0
node_596	LR699738.1	4	4
node_587	MN365594.1	480	10
node_589	MN365591.1	459	11
node_602	MH760678.1	1	1
node_599	node_600	430	22
node_593	MN365498.1	29	29
node_591	node_595	469	67
node_593	MN365386.1	13	17
node_594	LR699741.1	60	60
node_567	node_598	226	226
node_601	node_602	0	0
node_597	MH760676.1	827	380
node_598	node_599	481	36
node_597	LR699740.1	3	3
node_595	node_596	0	0
node_603	MH760674.1	0	0
node_592	node_594	19	25
node_594	MH327947.1	954	76
node_602	MH760680.1	1	1
node_601	node_603	0	0
node_600	node_601	39	39
node_600	node_604	14	14
node_603	MH760714.1	21	21
node_604	node_606	0	0
node_599	node_607	238	226
node_604	node_605	1	1
node_607	node_608	16	16
node_606	MW160805.1	670	262
node_605	MH760668.1	0	0
node_606	MH760728.1	946	29
node_607	node_611	0	0
node_608	node_610	21	25
node_605	MH760696.1	919	1
node_614	node_615	410	2
node_609	MZ515918.1	288	285
node_618	MN365536.1	52	29
node_610	MW160763.1	35	35
node_610	LC474541.1	35	37
node_609	MZ515818.1	7422	3659
node_612	MH760694.1	267	267
node_611	node_612	15	22
node_613	MK989762.1	485	73
node_615	node_619	151	102
node_617	MN365550.1	63	61
node_615	node_616	5	5
node_611	node_613	493	47
node_619	node_621	900	27
node_608	node_609	794	294
node_612	MW160748.1	37	54
node_616	node_617	76	76
node_598	node_614	49	50
node_616	node_618	250	250
node_624	MN365308.1	858	3
node_620	MN365434.1	237	237
node_623	node_625	32	32
node_626	node_628	47	50
node_619	node_620	499	51
node_620	MN365317.1	124	124
node_613	MN365515.1	515	45
node_622	node_623	2	2
node_621	MN365304.1	85	113
node_627	MN365307.1	75	75
node_614	node_622	5	5
node_623	node_624	19	19
node_621	MN365546.1	39	36
node_617	MN365539.1	520	72
node_624	MN365485.1	682	212
node_629	node_630	3	3
node_618	MN365545.1	913	35
node_622	node_626	2	2
node_627	MN365310.1	654	184
node_625	MN365422.1	1137	210
node_635	MN365316.1	955	97
node_632	node_633	488	18
node_625	MN365306.1	571	159
node_630	node_631	416	4
node_635	MN365478.1	504	34
node_504	node_629	7	7
node_633	node_636	444	36
node_634	MN365309.1	155	155
node_634	node_635	28	28
node_631	node_632	32	32
node_636	node_637	0	0
node_626	node_627	4	4
node_633	node_634	291	185
node_642	MN365352.1	913	45
node_639	node_640	27	27
node_640	node_641	1	1
node_628	MN365427.1	642	236
node_636	node_638	0	0
node_637	MN365510.1	96	96
node_628	MN365369.1	480	31
node_639	node_643	14	14
node_642	MN365382.1	14	14
node_640	node_642	0	0
node_638	MN365565.1	923	5
node_632	node_639	15	15
node_641	MN365358.1	895	27
node_637	MN365499.1	20	20
node_638	MN365419.1	34	22
node_631	node_646	239	230
node_641	MN365563.1	18	18
node_644	MN365354.1	490	42
node_643	node_645	408	0
node_645	MN365381.1	501	31
node_644	MN365562.1	11	11
node_649	MN365475.1	1056	138
node_649	MN365538.1	50	47
node_643	node_644	0	0
node_648	node_649	436	31
node_647	node_651	10	10
node_645	MN365377.1	465	18
node_646	node_647	448	1
node_650	MN365303.1	763	325
node_647	node_648	270	250
node_652	MH760731.1	5	5
node_650	MN365436.1	784	316
node_653	MK929517.1	0	0
node_651	node_652	51	51
node_648	node_650	208	100
node_651	node_653	14	14
node_653	MN167849.1	451	3
node_652	MH760653.1	416	8
node_646	node_654	18	18
node_654	node_655	7	7
node_655	node_656	33	33
node_655	node_657	448	1
node_654	node_658	487	24
node_658	node_660	0	0
node_656	MN167843.1	111	106
node_663	node_664	26	26
node_663	node_666	0	0
node_657	KX765935.1	673	267
node_659	MH760692.1	509	40
node_659	LC474553.1	701	297
node_660	MH760671.1	54	54
node_660	KY249682.1	689	285
node_666	node_668	0	0
node_665	MK749914.1	4	4
node_656	MN167842.1	476	8
node_657	MH760720.1	99	88
node_667	MK749904.1	8	8
node_664	MK749880.1	1	1
node_661	node_662	32	32
node_658	node_659	22	22
node_668	MK749907.1	4	4
node_662	node_669	0	0
node_666	node_667	0	0
node_671	MK749903.1	16	14
node_675	MK749876.1	2	2
node_665	MK749866.1	904	26
node_668	MK749888.1	922	4
node_670	node_671	5	9
node_676	node_677	878	0
node_675	MK749896.1	903	19
node_669	node_670	0	0
node_667	MK749878.1	923	6
node_674	MK749870.1	33	22
node_679	MK749905.1	903	25
node_662	node_663	0	0
node_630	node_661	511	41
node_664	node_665	0	0
node_671	MK749906.1	892	13
node_672	MK749874.1	1	1
node_677	node_678	18	18
node_673	node_674	0	0
node_672	MK749915.1	891	13
node_669	node_673	11	11
node_678	node_679	0	0
node_661	node_676	0	0
node_681	node_682	10	10
node_677	node_681	35	37
node_679	MK749908.1	29	14
node_680	MK749897.1	476	28
node_684	node_685	0	0
node_682	MK749875.1	39	39
node_678	node_680	1	1
node_685	node_687	0	0
node_674	MK749889.1	9	9
node_673	node_675	6	6
node_682	MN167844.1	241	241
node_670	node_672	15	15
node_681	node_683	77	33
node_689	MK749910.1	7	8
node_683	MH760701.1	1570	246
node_680	MK749879.1	909	26
node_683	MH828511.1	66	68
node_685	node_686	0	0
node_689	MK749887.1	959	41
node_684	node_688	8	8
node_690	MK749869.1	15	14
node_687	MK749894.1	908	18
node_688	node_690	14	17
node_686	MG773268.1	261	261
node_686	MK749868.1	906	28
node_687	MK749882.1	37	37
node_676	node_684	62	62
node_629	node_691	21	23
node_698	LC474542.1	64	66
node_694	node_697	14	15
node_695	node_696	1	1
node_691	node_692	33	32
node_693	node_694	30	30
node_696	LC474544.1	522	77
node_698	MF001058.1	109	109
node_699	MZ515648.1	73	70
node_699	MW160781.1	30	30
node_697	node_698	408	0
node_688	node_689	1	1
node_696	MK749901.1	418	10
node_702	MN365348.1	511	41
node_694	node_695	11	11
node_695	MK749885.1	477	7
node_690	MK749916.1	12	12
node_697	node_699	470	0
node_701	node_702	38	38
node_692	node_693	2	2
node_693	node_700	46	46
node_701	node_703	2	2
node_700	node_701	0	0
node_702	LR699743.1	546	100
node_703	MN365353.1	424	16
node_703	MN365350.1	471	1
node_700	node_704	0	0
node_705	MN365355.1	486	16
node_704	node_705	0	0
node_706	MN365558.1	510	40
node_705	MN365349.1	442	34
node_707	node_708	30	27
node_708	node_709	21	21
node_710	MN365376.1	1	1
node_711	MN365484.1	783	358
node_709	node_710	470	0
node_711	MN365375.1	38	38
node_715	node_716	13	13
node_704	node_706	2	2
node_710	MN365384.1	15	15
node_712	node_714	30	28
node_713	MN365313.1	497	49
node_709	node_711	449	2
node_721	LC488177.1	105	111
node_716	node_717	36	36
node_707	node_715	525	56
node_691	node_722	466	18
node_717	MN365305.1	1176	254
node_729	KM517573.1	464	53
node_712	node_713	3	3
node_713	MN365579.1	6	6
node_706	MN365346.1	696	170
node_718	LC474551.1	22	24
node_716	node_718	3	3
node_720	MG773266.1	14	14
node_708	node_712	638	231
node_719	node_721	9	9
node_722	node_723	40	44
node_731	node_735	89	89
node_725	node_726	451	3
node_714	MN365423.1	135	135
node_715	node_719	3	3
node_720	MG773270.1	13	13
node_692	node_707	12	3
node_723	node_724	470	0
node_726	KY249660.1	552	60
node_724	node_728	22	22
node_728	node_730	7	9
node_730	LC474537.1	977	45
node_719	node_720	33	33
node_721	MW160804.1	922	47
node_726	MW160757.1	913	35
node_714	MN365340.1	965	110
node_717	MW160794.1	39	39
node_724	node_725	0	0
node_727	MW160802.1	509	40
node_718	LR699726.1	109	89
node_732	node_734	1	1
node_733	MW160793.1	45	45
node_723	node_731	3	3
node_730	MW160806.1	473	67
node_729	KX765906.1	498	28
node_735	node_737	0	0
node_728	node_729	12	12
node_737	MW160790.1	879	1
node_731	node_732	0	0
node_725	node_727	1	1
node_727	MW160760.1	441	33
node_734	MH760672.1	743	295
node_737	MH760689.1	837	389
node_734	MW160791.1	967	90
node_733	MH760726.1	1145	290
node_735	node_736	0	0
node_736	MW160745.1	449	1
node_732	node_733	5	5
node_736	MW160798.1	917	39
node_745	MW160777.1	57	59
node_743	node_744	11	11
node_748	MN365429.1	458	10
node_740	node_742	450	2
node_743	node_745	26	41
node_740	node_741	0	0
node_748	MN365431.1	470	0
node_739	node_740	55	55
node_744	MN108241.1	183	191
node_746	node_747	66	75
node_749	MN365547.1	909	30
node_747	node_748	51	55
node_738	node_739	4	4
node_738	node_746	22	23
node_722	node_738	205	210
node_739	node_743	1108	238
node_741	MW160752.1	1147	270
node_742	MH760695.1	8	8
node_741	MH760721.1	488	4
node_745	MT040085.1	139	133
node_749	MN365583.1	15	15
node_746	node_750	22	26
node_752	MH760670.1	536	52
node_744	LC385002.1	45	53
node_747	node_749	273	247
node_742	MH760702.1	8	8
node_750	node_752	5	5
node_751	MN365430.1	104	108
node_751	MH760722.1	52	52
node_750	node_751	448	0
node_503	node_753	233	233
node_753	node_754	46	23
node_752	MZ515843.1	359	363
node_758	node_759	40	46
node_757	node_758	921	43
node_755	node_756	59	59
node_756	node_757	54	59
node_754	node_755	17	17
node_759	MZ515578.1	0	0
node_760	MZ515603.1	3	3
node_762	LC385006.1	83	103
node_760	MZ516082.1	1409	4
node_761	node_763	0	0
node_767	MZ515892.1	886	8
node_766	MZ516141.1	58	9
node_763	MZ515869.1	119	119
node_774	MT040084.1	894	35
node_763	MN163124.1	1022	160
node_771	node_772	26	26
node_768	node_770	186	185
node_764	node_765	15	15
node_764	node_768	0	0
node_761	node_762	28	24
node_757	node_764	87	92
node_759	node_760	0	0
node_767	MZ515952.1	2209	758
node_758	node_761	10	11
node_777	MH760705.1	448	1
node_769	MZ515587.1	939	32
node_775	LC385004.1	108	108
node_768	node_769	1	1
node_762	MZ515831.1	945	70
node_772	node_773	90	95
node_770	MT040087.1	101	56
node_765	node_767	0	0
node_770	MT040086.1	919	38
node_772	node_776	266	266
node_766	MZ515996.1	20	20
node_765	node_766	0	0
node_756	node_771	24	24
node_775	MT040089.1	1031	151
node_776	node_778	0	0
node_769	MZ516126.1	23	23
node_784	MZ515836.1	941	64
node_777	LC385008.1	1176	298
node_771	node_779	36	36
node_773	node_774	30	31
node_776	node_777	1	1
node_782	MZ516104.1	901	22
node_773	node_775	5	5
node_779	node_780	0	0
node_779	node_783	0	0
node_781	MW160817.1	34	34
node_778	MH760713.1	2	2
node_788	node_789	240	240
node_785	MW160810.1	928	62
node_784	MW587044.1	416	416
node_785	MH760690.1	695	247
node_780	node_781	56	60
node_781	MW160786.1	920	68
node_780	node_782	80	80
node_783	node_784	73	50
node_783	node_785	19	26
node_778	MH760717.1	449	1
node_787	node_788	58	58
node_774	MT040088.1	44	34
node_789	MH760677.1	453	5
node_782	MZ515725.1	325	324
node_790	MH760682.1	411	4
node_788	node_791	41	44
node_755	node_786	92	27
node_795	node_796	21	28
node_789	node_790	0	0
node_796	MZ515611.1	669	255
node_786	node_787	436	29
node_792	MK167041.1	137	132
node_793	MZ515868.1	55	54
node_791	node_792	408	1
node_794	node_795	240	240
node_794	node_798	409	1
node_792	MZ516045.1	87	88
node_800	MH760700.1	0	0
node_799	MZ515644.1	1178	313
node_787	node_794	98	100
node_790	MW160839.1	726	256
node_798	node_799	21	28
node_791	node_793	563	95
node_797	MZ515565.1	260	268
node_799	MZ515991.1	26	20
node_793	MZ515754.1	3436	1365
node_795	node_797	3	3
node_796	MZ515552.1	679	670
node_797	MZ515982.1	18097	4307
node_786	node_801	645	197
node_798	node_800	765	317
node_803	node_804	0	0
node_801	node_802	7	7
node_800	MH760699.1	1	1
node_802	node_803	2	2
node_804	MH760698.1	3	3
node_804	MH760686.1	10	10
node_803	node_805	408	0
node_805	MH760693.1	9	9
node_805	MH760688.1	6	6
node_802	node_806	0	0
node_807	MH760684.1	936	4
node_806	node_807	0	0
node_806	node_808	0	0
node_809	node_810	0	0
node_808	MH760712.1	10	10
node_814	MH760710.1	409	1
node_813	node_814	14	14
node_814	MH760681.1	5	5
node_808	MH760711.1	10	10
node_810	node_812	1	1
node_810	node_811	15	15
node_812	MH760709.1	12	12
node_809	node_813	0	0
node_817	node_818	15	14
node_801	node_809	0	0
node_823	MW160813.1	0	0
node_813	node_815	717	269
node_807	MH760716.1	412	4
node_829	node_830	0	0
node_815	MW160800.1	886	8
node_811	MH760704.1	0	0
node_816	node_817	885	3
node_818	node_825	473	3
node_818	node_819	213	106
node_822	node_824	919	2
node_828	MN365359.1	508	33
node_811	MH760691.1	449	1
node_821	MH760675.1	1167	250
node_812	MH760723.1	23	23
node_825	node_826	11	11
node_820	node_821	96	99
node_827	MG839547.1	612	167
node_819	node_820	24	24
node_820	MW160784.1	20	20
node_836	MN365492.1	61	64
node_815	MW160831.1	23	10
node_823	MW160835.1	0	0
node_837	node_838	8	8
node_754	node_816	194	88
node_822	node_823	19	19
node_828	MN365455.1	429	21
node_835	MN365320.1	1355	29
node_819	node_822	32	32
node_837	node_839	10	9
node_821	MZ515674.1	111	114
node_826	node_827	14	15
node_833	node_834	2	2
node_830	MN365335.1	32	31
node_830	MN365489.1	634	189
node_831	MN365414.1	62	65
node_825	node_829	428	21
node_826	node_828	16	16
node_831	MN365363.1	891	32
node_834	node_836	11	11
node_824	MW160829.1	34	34
node_838	MN365461.1	36	36
node_832	node_833	11	11
node_824	MZ515554.1	115	78
node_829	node_831	0	0
node_834	node_835	4	4
node_827	MN365587.1	519	49
node_817	node_832	5	5
node_836	MN365589.1	34	34
node_833	node_837	7	6
node_842	MN365557.1	6	6
node_835	MN365487.1	30	30
node_838	MN365561.1	27	23
node_839	MN365593.1	32	32
node_839	MN365387.1	924	48
node_845	MN365410.1	485	38
node_846	MN365523.1	483	14
node_843	MN365383.1	948	35
node_832	node_840	12	12
node_841	node_843	0	0
node_851	MN365531.1	901	23
node_841	node_842	0	0
node_844	node_845	13	15
node_840	node_844	480	10
node_842	MN365378.1	2	2
node_840	node_841	51	56
node_849	node_850	0	0
node_849	node_853	0	0
node_816	node_847	5	5
node_843	MN365372.1	13	13
node_845	MN365379.1	439	32
node_844	node_846	44	39
node_846	MN365532.1	416	8
node_847	node_848	169	0
node_852	MN365409.1	318	205
node_852	MN365491.1	13	13
node_850	node_851	0	0
node_850	node_852	25	25
node_851	MN365556.1	482	14
node_848	node_849	14	14
node_853	node_854	25	25
node_853	node_855	498	55
node_854	MN365535.1	881	3
node_855	MN365502.1	453	44
node_854	MN365533.1	1	1
node_855	MN365344.1	991	33
node_856	node_857	0	0
node_848	node_856	57	56
node_857	node_858	1	1
node_858	MN365501.1	964	49
node_857	node_859	0	0
node_859	MN365526.1	962	51
node_860	node_861	0	0
node_856	node_860	6	6
node_861	MN365521.1	878	0
node_860	node_862	0	0
node_862	MN365490.1	936	4
node_864	node_865	23	21
node_858	MN365524.1	15	15
node_862	MN365530.1	22	22
node_867	MN365598.1	35	12
node_866	MN365520.1	60	30
node_868	node_869	6	6
node_863	node_864	895	17
node_861	MN365522.1	2	2
node_871	node_875	16	17
node_867	MN365361.1	887	12
node_879	node_880	89	61
node_869	MN365564.1	41	45
node_847	node_863	5	4
node_874	MN365488.1	45	47
node_859	MN365503.1	2	2
node_878	node_879	11	11
node_870	MN365337.1	902	24
node_875	node_876	457	9
node_884	MN365464.1	963	29
node_863	node_871	3	3
node_873	MN365385.1	27	27
node_868	node_870	27	32
node_866	MN365519.1	884	6
node_864	node_868	16	16
node_872	node_874	7	7
node_887	MN365443.1	258	258
node_872	node_873	2	2
node_873	MN365440.1	53	52
node_880	node_881	39	41
node_865	node_866	3	3
node_886	MN365462.1	859	4
node_876	MN365445.1	233	101
node_881	node_882	489	87
node_865	node_867	21	21
node_886	MN365457.1	6	6
node_869	MN365362.1	41	41
node_874	MN365559.1	33	33
node_870	MN365466.1	46	34
node_753	node_878	73	41
node_890	MN365417.1	35	35
node_877	MN365463.1	914	33
node_885	node_886	0	0
node_871	node_872	5	5
node_881	node_888	70	53
node_883	node_884	418	10
node_875	node_877	25	29
node_893	MN365418.1	9	9
node_883	MN365446.1	2	2
node_877	MN365447.1	61	55
node_885	node_887	20	20
node_876	MN365449.1	984	29
node_889	node_890	16	16
node_887	MN365472.1	2	2
node_882	node_885	448	0
node_888	node_889	106	77
node_882	node_883	470	0
node_891	MN365412.1	918	13
node_890	MN365517.1	278	143
node_892	node_894	255	222
node_884	MN365470.1	470	0
node_889	node_891	0	0
node_888	node_892	47	69
node_892	node_893	42	42
node_897	node_898	408	0
node_898	MN365452.1	549	89
node_893	MN365584.1	859	3
node_894	MN365486.1	551	65
node_896	node_897	0	0
node_894	MN365408.1	64	64
node_891	MN365411.1	3	3
node_897	node_899	1	1
node_880	node_895	53	66
