Parent	Child	PanMAN_Diff	MAFFT_Diff
node_371	02G.BE.2016.BH.MN486004	1535	542
node_371	02G.BE.2016.DA.MT417737	595	372
node_370	node_372	124	123
node_372	02_AG.NG.2011.11NG050356.KX389643	1035	765
node_372	node_373	254	234
node_369	node_374	543	303
node_374	node_375	121	116
node_375	02A3.CM.2007.BS13.KR017772	2120	1019
node_375	02A.CM.2008.DEURF08CM005.KF716465	884	874
node_374	node_376	82	81
node_376	02A.CM.2008.Read3_HIV_URF.KX228819	1284	1133
node_376	node_377	373	380
node_359	node_378	416	418
node_378	node_379	59	59
node_379	node_380	318	308
node_380	node_381	127	126
node_381	02F2.CM.2007.BS11.KR017771	2822	1297
node_380	node_382	679	416
node_381	AF2G.CM.1997.CM52876.AF377958	1200	949
node_378	node_388	402	403
node_388	node_393	32	33
node_382	node_383	339	326
node_382	02F2G.CM.2002.LT66.JN864057	1573	1035
node_379	node_384	528	528
node_384	node_385	478	114
node_385	02U.NG.2010.10NG020545.KX389611	1302	797
node_384	node_386	96	88
node_386	02_AG.GW.2014.DE00214GW020.MH078545	1375	657
node_386	node_387	567	571
node_388	node_389	45	45
node_389	node_391	464	464
node_391	node_392	48	45
node_393	node_394	2	2
node_385	02_AG.GW.2014.DE00214GW009.MH078544	745	539
node_389	node_390	143	143
node_393	node_395	326	33
node_395	node_396	602	584
node_396	02_AG.GW.2014.DE00214GW018_6965.MK397970	2014	1740
node_401	node_403	378	159
node_404	node_405	722	232
node_401	node_402	290	275
node_396	02_AG.GW.2014.DE00214GW002.MH078541	2331	1083
node_403	0209.CI.1997.97IC_PCI3.AJ866555	2846	2033
node_405	0209.CI.2001.01IC_PCI118.AJ866556	1518	1520
node_319	node_397	288	83
node_397	node_398	220	165
node_398	node_399	60	59
node_399	node_400	108	110
node_400	node_401	394	122
node_403	02_AG.CM.2015.DE00215CM060.MT222937	1466	1250
node_400	node_404	703	487
node_405	0209.CI.2001.01IC_PCI127.AJ866558	3157	1611
node_404	node_406	203	209
node_406	0206.SN.2012.LA56Senegl.KU168299	2164	1581
node_406	node_407	326	142
node_407	02GK.CI.2001.01IC_PCI123.AJ866557	2646	1641
node_407	02G.GB.2013.15228_1_70.3.MF109708	1314	1253
node_399	node_408	454	93
node_408	node_409	457	456
node_409	node_411	239	238
node_409	node_410	675	94
node_410	36_cpx.CM.2000.00CMNYU1162.EF087995	1156	939
node_412	36_cpx.CM.2007.BS40.KR017774	1069	862
node_411	36_cpx.CM.2000.00CMNYU830.EF087994	1388	715
node_411	node_412	212	217
node_412	0222.CM.2008.BDSH129.JN864052	1965	1022
node_408	node_413	243	249
node_413	node_414	443	450
node_414	02A.CI.2016.DEURF16CI011.MH078538	1897	891
node_414	02A.SI.2015.Sample54_SI503.MN736705	1592	1086
node_413	node_415	763	210
node_415	02_AG.SE.2014.098GN.MF373200	844	790
node_415	node_416	307	265
node_416	02G.BE.1994.VI1197.AJ276596	1643	993
node_398	node_417	392	189
node_417	node_418	236	236
node_418	node_419	87	92
node_419	node_420	821	367
node_420	02O.CM.2007.YBF282.KX398187	4514	2002
node_420	02_AG.CM.2002.02CM_3153MN.GU201513	1059	655
node_416	02_AG.NG.2009.09NG_SC61.JN248592	1954	821
node_419	node_421	78	76
node_423	node_424	180	178
node_418	node_423	830	250
node_421	02_AG.CM.2006.06CMARC01.MN153477	2328	1155
node_424	02_AG.ES.2006.DE00206AO001.JX140645	827	824
node_424	02_AG.CM.1999.pBD6_15.AY271690	2384	1635
node_423	node_425	364	375
node_425	node_426	808	197
node_426	0222.CM.2010.LB045.JN864053	1220	1147
node_426	01A1G.CM.2006.DEURF06CM001.KF716464	1217	998
node_417	node_427	189	200
node_427	node_428	519	158
node_428	node_430	224	229
node_428	node_429	183	178
node_421	node_422	497	467
node_429	02A.GW.2014.DEURF14GW019.MH078550	2287	1139
node_422	02_AG.ES.2006.P1423.EU884501	886	653
node_422	02_AG.AO.2006.Read34_HIV_CRF02_AG.KX228814	1474	360
node_429	02A.ES.2005.X230_10.FJ670515	1634	1157
node_430	node_431	801	591
node_431	02A.GW.2008.DL3773.KR067670	795	771
node_431	02_AG.SE.2011.SE602024.KP411845	1459	1027
node_427	node_432	570	348
node_432	node_433	134	139
node_433	02_AG.SE.2011.SE602020.KP411844	1797	1069
node_433	0263.RU.2019.RU_ERS_3678_2019.MZ427730	1158	864
node_432	node_434	229	232
node_434	02A1.RU.2011.11RU6939.JX500706	1132	918
node_434	node_435	548	301
node_435	0263.RU.2015.RU_ERS_779_2015.MZ427725	965	662
node_397	node_436	109	37
node_436	node_437	200	60
node_437	node_438	57	60
node_438	node_439	513	261
node_439	node_441	128	130
node_442	node_444	197	216
node_438	node_442	313	321
node_444	node_445	186	173
node_439	node_440	212	213
node_445	02_AG.CM.2006.06CMARC11.MN153480	1264	1169
node_440	02A1F2.CM.2007.BS55.KR017777	1230	1213
node_441	0263.RU.2018.RU_ERS_2277_2018.MZ427712	2014	1149
node_441	02_AG.GB.2014.13659_1_50.3.MF109439	1231	690
node_442	node_443	106	112
node_443	02_AG.NG.2010.10NG020307.KX389617	1036	1032
node_444	02_AG.CY.2018.CY535.ON989288	1164	1167
node_437	node_446	47	50
node_446	node_447	520	253
node_447	node_448	194	195
node_448	02_AG.CM.2011.11CMLB115.MT349415	2476	1033
node_447	node_449	129	131
node_449	02_AG.GH.2020.KBH07_GH.OQ121850	1417	831
node_449	node_450	844	559
node_450	02_AG.GW.2013.DE00213GW041.MN703128	1998	962
node_450	02_AG.ES.2014.100593.KY989950	689	674
node_446	node_451	378	142
node_451	node_452	252	226
node_452	U.ES.2010.DEURF10DZ001.JX140679	2153	1265
node_452	02A.GW.2013.DL5308.KR067671	1947	833
node_458	02_AG.GB.2014.14592_1_56.3.MF109550	930	132
node_451	node_453	410	375
node_453	02_AG.ES.2010.P2648.MK177825	1671	908
node_453	node_454	334	322
node_454	02_AG.GB.2013.13592_1_38.3.MF109381	691	662
node_436	node_455	247	248
node_457	node_458	554	518
node_458	02_AG.GB.2014.14592_1_78.3.MF109572	666	138
node_461	node_462	144	156
node_462	95_02B.NG.2015.20428v01.MH666155	2588	766
node_455	node_456	101	97
node_454	02_AG.ES.2012.P3075.MK177826	1255	1002
node_456	node_457	925	359
node_457	node_459	826	428
node_456	node_461	587	334
node_462	02B.FR.2002.URF4.JN882652	1867	1488
node_459	02AG.BE.2018.CK.MN486033	771	586
node_461	node_463	458	460
node_459	node_460	1034	175
node_463	95_02B.NG.2015.20268v01.MH666156	296	294
node_463	node_464	175	164
node_464	02B.NG.2014.20126v01.MH666158	476	427
node_464	95_02B.NG.2014.20168v01.MH666157	922	438
node_455	node_465	63	62
node_465	node_466	737	483
node_466	node_467	887	161
node_467	02_AG.UG.2010.DEURF10UG006.KF716488	1158	900
node_467	02A.GW.2010.DL3234.KR067667	1201	1000
node_466	node_468	359	158
node_468	node_469	566	565
node_469	02_AG.NG.2009.09NG010170.KX389630	1865	907
node_469	02_AG.CI.2016.DEURF16CI022.MH078539	1518	1072
node_465	node_470	232	234
node_470	node_471	469	473
node_470	node_472	711	477
node_472	node_473	374	339
node_318	node_474	695	318
node_474	node_475	204	207
node_473	01G.BE.2006.CW.MN486045	2841	1220
node_475	node_476	261	239
node_476	node_477	447	271
node_477	node_478	615	277
node_478	node_479	722	518
node_479	node_480	244	246
node_479	node_481	153	157
node_481	02_AG.CM.2000.NYU1999.MK086123	1417	1043
node_478	node_482	497	289
node_482	node_484	341	331
node_484	02F2U.CM.2012.MDC179_2.MK086116	1807	1174
node_480	02_AG.CM.2006.06CMLPH19AM.MT349419	2240	1129
node_480	02G.NG.2010.10NG020468.KX389613	1940	1096
node_482	node_483	115	115
node_483	02_AG.CM.2001.NYU2140_1.MK086124	1731	1156
node_483	02_AG.CM.2010.LB016_1.MK086109	2444	1002
node_484	node_485	597	350
node_485	02A1.CM.2008.NYU1122_1.MK086122	1572	858
node_485	A1.KE.1994.Q23_17.AF004885	1510	1283
node_477	node_486	545	161
node_486	node_487	898	245
node_487	node_488	411	396
node_488	02F2.CM.2009.BDHS24_2.MK086117	2246	588
node_488	F2.CM.2008.08CMBDSH24.MN153485	2782	1285
node_487	node_489	242	242
node_489	02F2.CM.2010.LB089_1.MK086112	1266	861
node_486	node_491	330	201
node_491	node_492	429	422
node_476	node_495	553	463
node_489	node_490	545	519
node_494	91_cpx.CY.2018.CY520.OK283057	2480	1788
node_493	node_494	341	337
node_492	02A.ES.2014.ARP1205.KT276265	2145	998
node_491	node_493	128	135
node_490	02B.ES.2013.ARP1194.KT276254	901	892
node_493	02A.NG.2009.09NG_SC27.JN248587	1089	708
node_494	0209.CI.2016.DEURF16CI004.MH078537	860	835
node_495	node_496	1084	864
node_496	node_497	37	39
node_497	node_498	7	7
node_498	91_cpx.CY.2018.CY533.OK283058	650	440
node_498	91_cpx.CY.2017.CY467.OK584018	728	505
node_497	node_499	27	27
node_499	91_cpx.CY.2019.CY614.OK283059	801	434
node_499	node_500	339	130
node_500	91_cpx.CY.2019.CY622.OK283060	1665	377
node_500	91_cpx.CY.2019.CY640.OK283062	435	433
node_496	node_501	4	4
node_501	node_502	121	121
node_502	91_cpx.CY.2018.CY494.OK283056	558	349
node_501	node_503	306	306
node_495	node_505	285	285
node_505	node_510	888	894
node_503	node_504	62	63
node_505	node_506	240	236
node_503	91_cpx.CY.2019.CY630.OK283061	302	300
node_502	91_cpx.CY.2020.CY686.OK283064	1474	521
node_506	node_507	130	143
node_506	node_508	559	555
node_508	37_cpx.CY.2007.CY192.JF683745	980	842
node_508	node_509	4742	1697
node_504	91_cpx.CY.2020.CY670.OK283063	686	276
node_510	node_511	77	91
node_507	37_cpx.CM.1997.CM53392.AF377957	1175	1172
node_509	A1O.FR.2013.BCF204.KY359385	2326	2309
node_511	02A3.SN.1996.DDJ362.AY521632	1503	1219
node_507	37_cpx.CM.2000.00CMNYU926.EF116594	1342	825
node_511	A3.SN.1996.DDJ360.AY521630	1401	551
node_510	node_512	283	74
node_512	A3.SN.2001.DDI579.AY521629	1153	576
node_509	02O.CM.1997.97CA_MP645M_O.AJ239083	1906	1709
node_512	node_513	157	149
node_513	A3.SN.2001.DDJ369.AY521631	1132	653
node_475	node_514	373	278
node_521	02D.GH.2003.p03GH194AG09.AB480044	1407	1197
node_522	node_523	953	947
node_522	02D.GH.2003.p03GH194AG29.AB480045	1415	629
node_514	node_515	339	123
node_523	U.NG.2011.DEURF11NG011.MH078559	1630	1295
node_520	node_521	519	184
node_515	node_516	431	375
node_516	node_517	488	277
node_517	node_518	411	391
node_518	02A3.ES.2007.ES_P1751.GQ372986	1682	539
node_518	02A.ES.2007.DEURF07ES002.JX140677	1633	529
node_517	node_519	337	322
node_516	node_520	533	564
node_521	02D.GH.2003.p03GH194AG48.AB480046	1884	1196
node_520	node_522	1386	641
node_523	U.ES.2013.UNASS_8117949075453494.MK095236	3290	1347
node_515	node_524	229	226
node_524	node_525	941	213
node_525	node_526	848	834
node_526	A1CG.KE.2002.ML1979.EU110091	592	108
node_526	A1CG.KE.2002.ML1979PCR.EU110096	1357	91
node_525	node_527	533	321
node_527	02B.CM.2006.ARC007.JN864055	671	673
node_527	node_528	412	356
node_528	02F.RU.2017.RU_ERS_1322_2017.MZ327288	1022	987
node_514	node_533	350	350
node_528	11_cpx.NG.2009.09NG010131.KX389633	2127	1158
node_533	node_534	586	218
node_529	node_530	39	39
node_535	node_537	672	255
node_536	11_cpx.CM.2002.A1774.KP718935	2007	1201
node_524	node_529	1929	844
node_531	node_532	728	508
node_532	11_cpx.CM.1997.MP818.AJ291718	2476	1724
node_530	11_cpx.NG.2009.DE01109NG003.KY953199	3294	2085
node_530	11_cpx.CM.2002.02CM_4118STN.AY371153	1066	549
node_529	node_531	29	29
node_531	11_cpx.CM.2001.01CM_4041HAN.AY371150	1041	517
node_534	node_535	252	250
node_535	node_536	93	93
node_537	node_538	209	208
node_538	11_cpx.FR.1999.MP1307.AJ291720	4082	1691
node_534	node_539	65	60
node_539	node_540	430	425
node_540	11_cpx.CM.2011.DE01111CM045.KY658700	1480	712
node_540	11A1.CM.2007.BS57.KR017778	757	529
node_539	node_541	704	131
node_541	11_cpx.CM.2002.02CM_2190SA.AY371151	1057	1052
node_541	node_542	101	100
node_474	node_552	628	421
node_533	node_543	161	154
node_542	11_cpx.CM.1995.95CM_1816.AF492624	2652	950
node_545	11_cpx.CM.2001.01CM_0186ND.AY371149	916	906
node_546	11_cpx.CM.2002.A1575.KP718934	2191	1136
node_547	11_cpx.FR.1999.MP1298.AJ291719	1917	1835
node_548	node_550	325	321
node_544	node_545	686	250
node_543	node_548	198	127
node_546	node_547	217	216
node_543	node_544	54	53
node_544	node_546	147	133
node_552	node_553	315	300
node_553	node_554	333	251
node_554	node_555	634	420
node_550	node_551	1526	373
node_547	11_cpx.CM.1996.96CM_4496.AF492623	1246	680
node_548	node_549	302	241
node_549	11_cpx.SE.2016.104CM.MF373206	1033	800
node_551	11_cpx.CY.2009.CY259.JF683802	1824	1408
node_555	node_556	142	145
node_556	node_557	267	275
node_557	11_cpx.CM.2011.DEURF11CM015.KP109503	1323	1270
node_557	13_cpx.CM.1996.96CM_4164.AF460974	2696	967
node_556	node_558	131	133
node_558	13_cpx.CM.1996.96CM_1849.AF460972	663	662
node_555	node_559	64	67
node_559	node_560	761	152
node_560	13_cpx.CM.2004.04CM_173_9.DQ845386	1653	995
node_560	13_cpx.CM.2002.02CM_3226MN.AY371154	2201	893
node_559	node_561	285	72
node_561	node_562	255	254
node_562	13_cpx.CM.2002.02CM_A1394.DQ845388	813	812
node_562	13_cpx.CM.2004.04CM_632_28.DQ845387	1455	1019
node_554	node_563	63	63
node_563	node_564	118	119
node_564	node_565	240	241
node_565	13_cpx.GB.2014.13612_1_33.3.MF109417	1476	901
node_564	node_566	384	177
node_566	U.SI.2011.Sample34_SI300.MN736701	1128	1117
node_566	node_567	1144	589
node_567	27_cpx.CD.2002.02CD_LBR024.AM851090	1540	788
node_567	27_cpx.FR.2004.04CD_FR_KZS.AM851091	2776	1634
node_563	node_568	703	500
node_568	node_569	325	313
node_569	27_cpx.CD.1997.97CDKTB49.AJ404325	1126	928
node_568	node_570	636	618
node_570	node_571	151	140
node_571	04_cpx.CY.1994.94CY032_3.AF049337	2268	868
node_553	node_572	214	211
node_570	04_cpx.CY.2005.CY081.FJ388917	1310	1103
node_571	04_cpx.GR.2000.Read6_HIV_CRF04_cpx.KX228822	1516	1117
node_572	node_573	278	274
node_573	node_578	361	348
node_573	node_574	1301	406
node_574	node_575	188	163
node_575	04_cpx.GR.2000.DE00400GR002.JX140648	1556	917
node_575	04_cpx.GR.1991.GR11_97PVCH.AF119820	2922	1808
node_577	09_cpx.US.1999.99DE4057.AY093607	2095	1015
node_583	node_584	290	285
node_578	node_580	97	84
node_580	node_581	936	569
node_578	node_579	116	104
node_580	09_cpx.SN.1995.95SN1795.AY093603	1101	670
node_581	AHJU.CM.2001.01CM_1296NG.AY371162	2058	1080
node_572	node_582	162	169
node_582	node_583	291	279
node_579	09_cpx.GH.1996.96GH2911.AY093605	1935	957
node_581	09_cpx.CI.2000.00IC_10092.AJ866553	2791	1872
node_579	09_cpx.SN.1995.95SN7808.AY093604	1552	654
node_584	AHJU.CM.2001.01CM_1278NG.AY371161	2184	1407
node_583	node_585	397	399
node_585	U.CY.2008.CY223.JF683772	1539	1480
node_585	node_586	1120	710
node_582	node_587	152	149
node_587	node_588	529	525
node_588	GKU.SE.1995.SE8646.AY352654	670	670
node_587	node_589	1164	471
node_589	18_cpx.CU.1999.CU14.AY586541	977	654
node_589	node_590	167	154
node_590	18_cpx.CU.1999.CU68.AY894993	1489	748
node_590	18_cpx.CU.1999.CU76.AY586540	1612	795
node_552	node_591	544	338
node_591	node_592	121	122
node_576	node_577	1170	860
node_574	node_576	270	270
node_576	04_cpx.GR.1997.GR84_97PVMY.AF119819	1655	1640
node_588	GKU.SE.1995.SE9010.AY352655	758	708
node_594	node_595	452	234
node_592	node_593	726	701
node_593	node_594	419	403
node_594	node_596	254	63
node_596	node_597	504	500
node_593	node_598	527	361
node_595	18_cpx.CM.1997.CM53379.AF377959	966	750
node_597	18_cpx.GB.2013.13592_1_35.4.MF109378	2194	1253
node_598	node_600	639	619
node_600	node_601	647	629
node_597	0218.CM.2010.10CMLB008.MN153497	1401	1217
node_595	18_cpx.CM.2010.10CMLB018.MN153475	1624	1047
node_598	node_599	850	626
node_599	124_cpx.AO.2009.ANG.44.ON962803	1058	1045
node_599	124_cpx.AO.2009.ANG.37.ON962802	1234	1219
node_600	AGU.CM.2001.01CM_0989MO.AY371166	1237	1248
node_601	G.ES.2005.Read32_HIV_G.KX228812	2373	493
node_601	G.ES.2005.DEMG05ES001.JX140674	747	531
node_592	node_602	727	218
node_602	node_603	164	167
node_603	node_604	380	373
node_604	G.ES.2005.P962.EU786670	913	695
node_604	G.ES.2009.P2196_3s_nt0558_9495.MF157743	2081	747
node_603	node_605	318	315
node_605	G.NG.2011.11NG050158.KX389641	454	447
node_605	node_606	270	57
node_606	G.NG.2011.DEMG11NG007.KY953201	2009	868
node_606	G.NG.2009.09NG_SC26.JN248586	878	499
node_616	G.NG.2008.08NG_SC13.JN248582	2208	711
node_602	node_607	390	169
node_607	node_608	185	168
node_608	G.CM.2004.178_15.FJ389363	1635	1005
node_608	G.GB.2013.15171_1_17.3.MF109647	2036	900
node_607	node_609	1031	134
node_609	G.NG.2012.12NG060248.KX389646	741	708
node_609	node_610	459	463
node_610	G.CM.2007.BS48.KR017776	1648	531
node_610	G.NG.2009.09NG010261.KX389626	624	620
node_591	node_611	59	61
node_611	node_612	321	280
node_612	node_613	583	114
node_613	node_614	718	350
node_614	G.CN.2008.GX_2084_08.JN106043	1118	589
node_614	G.CN.2016.224GX.KY275364	801	576
node_613	node_615	235	234
node_615	G.NG.2012.12NG060409.KX389648	743	732
node_615	node_616	151	149
node_612	node_617	395	176
node_617	node_618	202	200
node_618	G.CN.2016.9835.MK254639	1683	1062
node_627	G.NG.2001.01NGPL0674.DQ168575	1444	830
node_618	G.NG.2009.09NG_SC62.JN248593	1430	853
node_617	node_619	781	225
node_619	node_620	290	296
node_620	A1G.GB.2014.14727_1_68.6.MF109629	1376	936
node_619	G.NG.2010.10NG020420.KX389615	1966	936
node_620	02G.NG.2009.09NG010483.KX389623	1736	997
node_611	node_621	93	100
node_621	node_622	113	95
node_622	node_623	383	179
node_623	G.GB.2014.14592_1_74.4.MF109568	1528	912
node_623	G.NG.2001.01NGPL0669.DQ168576	2216	823
node_622	node_624	195	194
node_624	G.NG.2011.DEMG11NG008.KY953202	1683	818
node_624	node_625	400	380
node_625	G.NG.2009.09NG010079.KX389636	930	582
node_625	G.GB.2014.14667_1_38.4.MF109598	1529	763
node_621	node_626	97	102
node_626	node_627	109	114
node_627	G.NG.2001.01NGPL0760.DQ168579	2086	784
node_626	node_628	174	99
node_628	G.NG.2001.PL0567.DQ168573	703	708
node_635	node_636	512	65
node_636	node_637	703	253
node_5	node_630	366	103
node_639	G.ES.2014.ARP1201.KT276261	1921	1226
node_637	node_638	590	156
node_633	node_634	54	56
node_628	node_629	270	274
node_629	G.NG.2010.10NG020303.KX389618	2726	929
node_632	node_633	320	190
node_634	node_635	348	250
node_638	G.NG.2011.11NG050489.KX389645	1208	984
node_637	node_639	287	142
node_639	02G.NG.2009.09NG010208.KX389627	2268	971
node_636	node_640	92	88
node_640	node_641	137	142
node_630	node_631	534	235
node_631	node_632	1416	757
node_638	G.NG.2009.09NG010105.KX389635	1264	793
node_641	G.NG.2009.09NG010205.KX389628	1826	817
node_641	43_02G.SA.2003.J11243.EU697907	1630	1203
node_640	node_642	350	96
node_642	G.NG.2009.09NG_SC31.JN248591	2895	742
node_642	node_643	675	247
node_643	G.NG.2009.09NG010157.KX389631	1536	838
node_643	G.NG.2010.10NG020133.KX389620	1123	847
node_635	node_644	53	50
node_644	node_645	388	134
node_645	node_646	983	211
node_646	G.CM.2004.515_28.FJ389365	1120	1084
node_646	G.CN.2013.GZ8H3748.13.MH431770	1057	803
node_645	node_647	951	523
node_647	GK.NG.2009.DEURF09NG004.KY953203	541	542
node_647	node_648	234	34
node_648	GK.NG.2009.09NG010067.KX389638	1133	523
node_648	G.NG.2011.DEMG11NG006.KY953200	2725	1473
node_634	node_653	351	320
node_644	node_649	643	263
node_649	node_650	207	213
node_649	node_651	1190	491
node_651	G.CM.2010.DEURF10CM020.KP109502	594	598
node_651	node_652	736	261
node_652	43_02G.SA.2003.J11223.EU697904	1642	722
node_653	node_654	350	100
node_656	43_02G.SA.2003.J11456.EU697909	1492	758
node_650	G.CM.2010.10CMLB030.MT349406	2042	826
node_650	G.CN.2016.10818.MK254637	1402	1067
node_652	G.NG.2009.09NG010315.KX389625	3413	723
node_654	node_655	536	385
node_655	node_656	221	220
node_656	43_02G.SA.2003.J11232.EU697905	1292	714
node_655	node_657	122	136
node_657	43_02G.GB.2013.15171_1_18.3.MF109648	2078	647
node_657	node_658	1433	621
node_658	02G.NG.2009.09NG010145.KX389632	501	257
node_658	02G.NG.2009.09NG010073.KX389637	546	240
node_654	node_659	810	556
node_659	node_660	691	20
node_660	G.GH.2003.03GH175G.AB287003	1177	979
node_659	node_661	20	21
node_661	G.GH.2003.03GH175G.AB287004	1668	985
node_661	node_662	20	20
node_662	G.GH.2003.GHNJ175.AB231893	1894	1021
node_653	node_663	68	73
node_663	node_668	839	176
node_668	node_669	73	73
node_663	node_664	724	254
node_664	node_665	466	475
node_664	node_666	557	327
node_665	G.CM.2001.01CM_4049HAN.AY371121	1189	667
node_666	G.CU.1999.Cu87.AY586549	1080	1075
node_666	node_667	1038	415
node_667	G.CU.1999.Cu85.AY586548	1022	792
node_667	G.CD.1987.PBS1191.MH705134	1789	1523
node_669	G.CD.1987.P406.MH705155	2435	1310
node_668	node_670	514	222
node_670	G.CM.2001.A1786.FJ389367	2908	1009
node_670	node_671	553	179
node_671	G.SE.1993.SE6165_G6165.AF061642	1092	635
node_671	G.BE.1996.DRCBL.AF084936	2262	1315
node_633	node_672	232	232
node_672	node_673	331	64
node_673	node_674	90	90
node_674	node_675	105	105
node_675	node_676	496	337
node_676	G.NG.2009.09NG_SC21.JN248584	1581	900
node_675	node_677	150	145
node_677	G.RU.1989.RU_ShRMT_1989.MF614605	2654	804
node_677	G.CD.2003.LA23LiEd.KU168277	2893	1621
node_674	node_678	801	168
node_673	node_682	67	67
node_682	node_683	185	188
node_683	node_684	1733	270
node_684	G.CM.2005.05CMBDSH19.MN153484	1458	1030
node_684	G.CM.2010.10CMLB040.MT349407	868	863
node_683	node_685	13	9
node_685	node_686	799	428
node_678	node_679	107	106
node_678	node_680	175	172
node_679	G.CM.1996.96CMABB55.AY772535	1584	978
node_679	G.CU.1999.Cu74.AY586547	1954	1201
node_680	node_681	619	116
node_685	G.CM.2010.DEMG10CM008.JX140676	1511	1023
node_686	G.KE.2006.06KE275457V6.KT022379	647	645
node_682	node_687	804	278
node_687	node_688	283	257
node_688	G.KE.2009.DEMG09KE001.KF716477	1954	1001
node_688	A1G.KE.1999.KNH1043.AF457062	2380	926
node_687	node_689	366	152
